ep,tid,dir,hour,period,delta_t,base_hw,eff_hw,s_hold_mean,s_hold_std,hold_mean,hold_std,hold_max,hold_n,gap_dev,penalty,reward
50,38,1,7,peak,55.4,360.0,360.0,-2.8,35.3,17.2,45.0,58.7,19,1.109,1.109,-2.285
50,39,0,7,peak,32.1,360.0,360.0,-6.5,37.1,-37.3,20.8,21.5,19,0.855,0.855,-2.086
50,40,1,8,peak,31.4,360.0,360.0,-38.1,0.0,-6.4,43.7,59.0,19,0.955,0.955,-2.164
50,41,0,8,peak,-10.7,360.0,360.0,1.4,32.5,38.0,38.4,59.8,19,0.427,0.427,-1.75
50,42,1,8,peak,75.7,360.0,360.0,32.3,0.0,39.0,35.2,59.8,19,1.025,1.025,-2.219
50,43,0,8,peak,-4.7,360.0,360.0,24.0,7.8,-40.3,19.1,8.6,19,0.0,0.0,-1.415
50,44,1,8,peak,46.1,360.0,360.0,17.1,0.0,-41.8,27.7,58.3,19,0.59,0.59,-1.878
50,45,0,8,peak,-82.1,360.0,360.0,12.3,3.9,11.4,33.5,58.2,19,0.0,0.0,-1.415
50,46,1,8,peak,59.1,360.0,360.0,0.0,0.0,26.1,44.0,59.5,19,0.969,0.969,-2.175
50,47,0,8,peak,-100.4,360.0,360.0,8.5,0.0,41.6,31.7,59.9,19,1.002,1.002,-2.201
50,48,1,8,peak,3.1,360.0,360.0,3.6,40.9,-43.3,14.1,-5.6,19,0.832,0.832,-2.068
50,49,0,8,peak,75.2,360.0,360.0,-48.9,0.0,31.3,27.8,59.3,19,1.496,1.496,-2.589
50,50,1,8,peak,-48.3,360.0,360.0,-37.3,0.0,38.3,35.4,59.8,19,0.046,0.046,-1.451
50,51,0,8,peak,38.5,360.0,360.0,35.4,0.0,-44.0,16.0,4.6,19,1.776,1.776,-2.809
50,52,1,8,peak,-89.5,360.0,360.0,-0.9,37.3,-43.0,22.0,28.8,19,0.898,0.898,-2.12
50,53,0,8,peak,13.2,360.0,360.0,0.0,0.0,24.5,45.3,59.9,19,2.711,2.711,-3.542
50,54,1,8,peak,-101.9,360.0,360.0,-38.2,0.0,31.3,44.2,59.7,19,1.797,1.797,-2.825
50,55,0,8,peak,27.5,360.0,360.0,-6.0,0.0,-47.9,17.2,20.1,19,1.79,1.79,-2.819
50,56,1,8,peak,-32.5,360.0,360.0,-4.3,36.7,-44.6,13.2,-15.2,19,0.955,0.955,-2.164
50,57,0,8,peak,-25.3,360.0,360.0,-42.5,0.0,29.0,36.0,59.8,19,0.735,0.735,-1.991
50,58,1,8,peak,-64.5,360.0,360.0,-41.1,0.0,30.9,23.9,58.5,19,0.207,0.207,-1.577
50,59,0,8,peak,-8.1,360.0,360.0,0.0,0.0,46.3,30.0,59.9,19,0.748,0.748,-2.002
50,60,1,9,peak,15.5,360.0,360.0,23.7,10.9,43.4,24.7,59.5,19,0.365,0.365,-1.701
50,61,0,9,peak,-10.6,360.0,360.0,-2.2,41.1,-33.3,38.6,53.8,19,0.374,0.374,-1.708
50,62,1,9,peak,-46.0,360.0,360.0,12.8,0.0,-15.1,44.4,52.8,19,0.618,0.618,-1.9
50,63,0,9,peak,-53.8,360.0,360.0,-21.6,31.1,41.5,35.7,59.8,19,0.0,0.0,-1.415
50,64,1,9,peak,29.8,360.0,360.0,-43.5,0.0,38.6,36.6,59.7,19,0.814,0.814,-2.054
50,65,0,9,peak,-51.3,360.0,360.0,-10.7,33.1,-41.9,15.8,0.7,19,0.0,0.0,-1.415
50,66,1,9,peak,-68.2,360.0,360.0,6.5,38.1,21.4,34.2,58.7,19,0.505,0.505,-1.812
50,67,0,9,peak,-9.3,360.0,360.0,-43.8,0.0,24.4,43.0,59.9,19,0.0,0.0,-1.415
50,68,1,9,peak,7.0,360.0,360.0,-5.2,42.0,-39.8,27.0,40.3,19,1.077,1.077,-2.26
50,69,0,9,peak,-5.3,360.0,360.0,-5.2,40.0,-43.6,13.6,-6.0,19,0.0,0.0,-1.415
50,70,1,9,peak,77.2,360.0,360.0,-11.7,35.4,23.9,47.5,59.7,19,2.063,2.063,-3.034
50,71,0,9,peak,-100.0,360.0,360.0,-8.9,36.3,16.2,37.6,59.6,19,1.229,1.229,-2.379
50,72,1,9,peak,-27.5,360.0,360.0,24.2,0.5,-31.0,35.0,59.3,19,1.085,1.085,-2.266
50,73,0,9,peak,72.1,360.0,360.0,27.5,0.0,42.9,32.6,60.0,19,2.458,2.458,-3.343
50,74,1,9,peak,-17.6,360.0,360.0,-4.8,29.5,33.6,40.3,59.8,19,0.004,0.004,-1.418
50,75,0,9,peak,-25.1,360.0,360.0,7.2,24.4,-48.9,9.7,-15.5,19,1.229,1.229,-2.379
50,76,1,9,peak,-20.7,360.0,360.0,-11.4,37.7,-30.8,35.5,59.3,19,0.004,0.004,-1.418
50,77,0,9,peak,-37.7,360.0,360.0,12.9,30.0,44.9,21.6,59.7,19,0.0,0.0,-1.415
50,78,1,9,peak,-0.7,360.0,360.0,0.0,41.7,42.4,31.2,59.8,19,0.004,0.004,-1.418
50,79,0,9,peak,-73.4,360.0,360.0,1.1,41.8,45.5,23.2,59.7,19,0.0,0.0,-1.415
50,80,1,10,off,-76.2,360.0,360.0,39.3,2.4,-44.6,13.7,-9.4,19,0.042,0.042,-1.448
50,81,0,10,off,-14.8,360.0,360.0,5.2,32.9,4.8,36.5,59.3,19,0.0,0.0,-1.415
50,82,1,10,off,3.5,360.0,360.0,4.8,34.8,26.1,32.1,59.3,19,0.084,0.084,-1.481
50,83,0,10,off,-45.1,360.0,360.0,28.1,7.0,-44.0,22.7,37.6,19,0.0,0.0,-1.415
50,84,1,10,off,-8.9,360.0,360.0,-11.3,32.3,46.0,22.6,59.7,19,0.046,0.046,-1.451
50,85,0,10,off,-84.9,360.0,360.0,3.3,24.9,31.6,39.6,59.5,19,0.0,0.0,-1.415
50,86,1,10,off,-5.2,360.0,360.0,-3.6,32.3,-50.6,8.5,-22.4,19,0.884,0.884,-2.109
50,87,0,10,off,-24.8,360.0,360.0,-5.6,26.3,-38.5,25.3,34.2,19,0.0,0.0,-1.415
50,88,1,10,off,63.3,360.0,360.0,-16.0,33.2,38.4,33.5,59.8,19,1.769,1.769,-2.803
50,89,0,10,off,-21.5,360.0,360.0,-5.5,26.2,42.6,31.9,59.9,19,0.0,0.0,-1.415
50,90,1,10,off,-87.0,360.0,360.0,-5.5,43.7,-43.7,17.0,-7.8,19,1.628,1.628,-2.692
50,91,0,10,off,-89.2,360.0,360.0,-15.5,32.7,-46.7,19.4,9.3,19,0.0,0.0,-1.415
50,92,1,10,off,53.2,360.0,360.0,38.2,0.0,45.7,25.9,59.9,19,1.488,1.488,-2.582
50,93,0,10,off,-10.2,360.0,360.0,7.8,37.4,39.9,36.9,59.9,19,0.0,0.0,-1.415
50,94,1,10,off,-33.5,360.0,360.0,1.2,36.4,-42.9,19.1,14.7,19,0.748,0.748,-2.002
50,95,0,10,off,-45.0,360.0,360.0,-8.1,39.8,15.2,35.6,59.7,19,0.0,0.0,-1.415
50,96,1,10,off,-18.7,360.0,360.0,0.5,35.5,43.2,32.0,59.8,19,0.004,0.004,-1.418
50,97,0,10,off,-83.9,360.0,360.0,4.1,38.9,-50.2,10.0,-16.4,19,0.0,0.0,-1.415
50,98,1,10,off,-66.5,360.0,360.0,2.1,33.4,-36.1,29.5,54.0,19,0.004,0.004,-1.418
50,99,0,10,off,-98.8,360.0,360.0,6.5,41.0,35.5,38.6,59.7,19,0.24,0.24,-1.604
50,100,1,11,off,-73.3,360.0,360.0,10.4,35.7,38.1,36.3,59.9,19,0.379,0.379,-1.712
50,101,0,11,off,18.8,360.0,360.0,-16.2,43.5,-36.9,31.8,53.4,19,0.801,0.801,-2.044
50,102,1,11,off,27.2,360.0,360.0,-19.4,33.9,-11.8,45.7,59.0,19,0.533,0.533,-1.834
50,103,0,11,off,60.5,360.0,360.0,0.8,44.3,41.3,36.6,59.9,19,0.588,0.588,-1.876
50,104,1,11,off,16.9,360.0,360.0,6.6,38.2,40.2,38.0,59.8,19,0.383,0.383,-1.715
50,105,0,11,off,58.8,360.0,360.0,-17.5,36.9,-40.5,23.8,24.2,19,0.801,0.801,-2.044
50,106,1,11,off,-42.8,360.0,360.0,-4.2,42.8,-47.3,18.1,20.0,19,0.228,0.228,-1.594
50,107,0,11,off,-55.4,360.0,360.0,10.8,38.5,31.5,46.2,59.9,19,0.775,0.775,-2.023
50,108,1,11,off,-35.0,360.0,360.0,0.3,37.3,34.5,39.5,59.9,19,0.004,0.004,-1.418
50,109,0,11,off,-98.4,360.0,360.0,-12.8,38.3,20.5,24.8,57.6,19,0.0,0.0,-1.415
50,110,1,11,off,-64.6,360.0,360.0,-0.4,36.6,-26.5,38.6,59.2,19,0.004,0.004,-1.418
50,111,0,11,off,-70.6,360.0,360.0,14.6,35.8,-40.7,23.5,32.4,19,0.668,0.668,-1.939
50,112,1,11,off,-26.0,360.0,360.0,3.9,30.9,39.6,38.0,59.8,19,0.004,0.004,-1.418
50,113,0,11,off,50.3,360.0,360.0,1.3,37.3,29.5,47.0,60.0,19,1.336,1.336,-2.463
50,114,1,11,off,-28.0,360.0,360.0,10.4,33.9,-16.5,42.8,59.8,19,0.004,0.004,-1.418
50,115,0,11,off,-53.5,360.0,360.0,13.4,25.2,9.6,31.8,55.6,19,0.668,0.668,-1.939
50,116,1,11,off,-93.5,360.0,360.0,-15.5,33.6,28.7,30.8,57.7,19,0.004,0.004,-1.418
50,117,0,11,off,-29.7,360.0,360.0,10.8,22.6,-40.2,21.3,11.8,19,0.695,0.695,-1.96
50,118,1,11,off,-99.3,360.0,360.0,-4.4,36.5,40.5,28.9,59.8,19,0.084,0.084,-1.481
50,119,0,11,off,52.6,360.0,360.0,-7.1,40.4,32.8,39.3,59.9,19,1.389,1.389,-2.505
50,120,1,12,off,7.0,360.0,360.0,-1.9,39.0,-22.4,38.0,48.2,19,0.389,0.389,-1.72
50,121,0,12,off,-5.0,360.0,360.0,-12.5,35.6,-39.3,27.2,29.2,19,0.695,0.695,-1.96
50,122,1,12,off,28.1,360.0,360.0,5.9,33.8,37.1,21.5,59.7,19,0.347,0.347,-1.687
50,123,0,12,off,-60.2,360.0,360.0,13.4,28.2,23.5,33.8,59.8,19,0.28,0.28,-1.635
50,124,1,12,off,31.2,360.0,360.0,2.9,31.2,30.4,27.1,59.4,19,0.098,0.098,-1.492
50,125,0,12,off,21.2,360.0,360.0,1.9,28.2,43.7,28.8,59.9,19,0.561,0.561,-1.855
50,126,1,12,off,28.0,360.0,360.0,24.9,3.3,-41.3,20.4,24.1,19,0.379,0.379,-1.712
50,127,0,12,off,-0.3,360.0,360.0,6.0,24.1,-45.7,18.4,13.5,19,0.28,0.28,-1.635
50,128,1,12,off,50.5,360.0,360.0,5.3,27.2,21.9,48.4,59.7,19,1.025,1.025,-2.219
50,129,0,12,off,-58.5,360.0,360.0,8.8,26.9,41.6,28.3,59.9,19,0.093,0.093,-1.488
50,130,1,12,off,-24.9,360.0,360.0,-2.3,27.4,-46.5,12.9,-6.6,19,1.67,1.67,-2.725
50,131,0,12,off,7.5,360.0,360.0,32.7,3.1,36.0,33.7,59.3,19,0.12,0.12,-1.509
50,132,1,12,off,69.7,360.0,360.0,-2.1,27.1,41.7,34.7,59.6,19,1.867,1.867,-2.88
50,133,0,12,off,5.2,360.0,360.0,2.7,26.8,16.3,35.3,59.9,19,0.093,0.093,-1.488
50,134,1,12,off,6.0,360.0,360.0,5.2,31.2,-45.0,11.2,-18.1,19,0.972,0.972,-2.178
50,135,0,12,off,-95.6,360.0,360.0,-9.8,33.2,-26.0,39.8,59.6,19,0.735,0.735,-1.991
50,136,1,12,off,-24.9,360.0,360.0,-4.9,33.9,42.6,35.3,59.8,19,0.211,0.211,-1.58
50,137,0,12,off,50.5,360.0,360.0,10.5,36.7,28.8,43.7,59.9,19,1.336,1.336,-2.463
50,138,1,12,off,10.4,360.0,360.0,1.1,33.5,-31.8,32.7,43.6,19,0.281,0.281,-1.635
50,139,0,12,off,-40.4,360.0,360.0,8.4,35.2,-31.9,38.2,53.2,19,1.389,1.389,-2.505
50,140,1,13,off,-68.4,360.0,360.0,-12.8,33.2,42.9,30.4,59.9,19,0.144,0.144,-1.528
50,141,0,13,off,54.3,360.0,360.0,6.5,37.8,33.8,42.0,59.8,19,1.442,1.442,-2.547
50,142,1,13,off,-94.2,360.0,360.0,-3.1,42.9,-46.0,17.5,8.3,19,0.004,0.004,-1.418
50,143,0,13,off,-4.1,360.0,360.0,-10.8,35.5,-33.0,37.8,55.7,19,0.721,0.721,-1.981
50,144,1,13,off,-73.1,360.0,360.0,39.7,0.0,38.1,34.5,59.8,19,0.239,0.239,-1.602
50,145,0,13,off,-56.1,360.0,360.0,-24.2,30.9,35.4,31.3,59.8,19,0.0,0.0,-1.415
50,146,1,13,off,17.9,360.0,360.0,41.2,0.0,-43.7,20.8,7.3,19,1.231,1.231,-2.381
50,147,0,13,off,-103.5,360.0,360.0,4.0,35.7,40.0,35.9,59.9,19,0.0,0.0,-1.415
50,148,1,13,off,88.8,360.0,360.0,6.0,24.9,37.1,41.8,59.9,19,1.165,1.165,-2.329
50,149,0,13,off,-37.6,360.0,360.0,-13.2,36.5,35.9,23.4,58.3,19,0.0,0.0,-1.415
50,150,1,13,off,76.3,360.0,360.0,22.8,9.4,-44.1,22.4,20.7,19,1.099,1.099,-2.277
50,151,0,13,off,-26.1,360.0,360.0,2.8,35.0,-41.3,21.1,15.3,19,0.0,0.0,-1.415
50,152,1,13,off,10.6,360.0,360.0,-0.5,32.7,41.5,39.9,59.8,19,0.944,0.944,-2.156
50,153,0,13,off,-111.0,360.0,360.0,-13.0,36.8,23.9,34.1,58.2,19,0.748,0.748,-2.002
50,154,1,13,off,9.4,360.0,360.0,-3.3,29.9,-15.8,42.7,57.3,19,0.144,0.144,-1.528
50,155,0,13,off,56.1,360.0,360.0,-3.5,41.9,45.0,27.5,59.8,19,1.389,1.389,-2.505
50,156,1,13,off,-107.3,360.0,360.0,-3.8,30.4,41.8,28.7,59.8,19,0.211,0.211,-1.58
50,157,0,13,off,8.1,360.0,360.0,-16.6,39.8,-35.0,37.9,58.5,19,0.748,0.748,-2.002
50,158,1,13,off,6.5,360.0,360.0,-1.9,32.3,-46.9,12.7,-8.8,19,0.168,0.168,-1.547
50,159,0,13,off,-62.4,360.0,360.0,-2.2,42.0,41.2,30.7,59.8,19,0.107,0.107,-1.499
50,160,1,14,off,-70.1,360.0,360.0,30.4,0.0,34.2,29.2,59.0,19,0.088,0.088,-1.484
50,161,0,14,off,-23.4,360.0,360.0,-17.6,37.6,-49.4,11.9,-13.9,19,0.0,0.0,-1.415
50,162,1,14,off,-74.3,360.0,360.0,33.9,0.0,47.1,21.2,59.6,19,0.533,0.533,-1.834
50,163,0,14,off,-80.7,360.0,360.0,-4.3,39.9,35.7,38.4,59.8,19,0.467,0.467,-1.782
50,164,1,14,off,38.4,360.0,360.0,10.1,36.2,-8.8,50.0,59.3,19,0.558,0.558,-1.853
50,165,0,14,off,35.5,360.0,360.0,-4.2,40.0,-46.3,11.5,-22.3,19,0.935,0.935,-2.149
50,166,1,14,off,41.0,360.0,360.0,35.7,0.6,48.4,21.7,59.9,19,0.59,0.59,-1.878
50,167,0,14,off,-81.1,360.0,360.0,9.3,26.5,42.6,31.9,59.9,19,0.467,0.467,-1.782
50,168,1,14,off,-23.6,360.0,360.0,29.3,5.8,-45.2,22.5,37.5,19,0.565,0.565,-1.859
50,169,0,14,off,-77.3,360.0,360.0,-9.1,34.6,-45.1,13.1,-11.6,19,0.0,0.0,-1.415
50,170,1,14,off,-110.9,360.0,360.0,-5.6,29.1,40.1,36.1,59.8,19,0.004,0.004,-1.418
50,171,0,14,off,-104.0,360.0,360.0,-5.0,41.8,44.9,28.7,59.9,19,0.2,0.2,-1.572
50,172,1,14,off,-48.4,360.0,360.0,-14.2,39.6,-47.4,17.7,21.0,19,0.004,0.004,-1.418
50,173,0,14,off,16.0,360.0,360.0,37.5,0.7,38.8,26.3,59.6,19,0.307,0.307,-1.656
50,174,1,14,off,-93.7,360.0,360.0,-3.9,45.1,23.3,34.3,58.4,19,0.004,0.004,-1.418
50,175,0,14,off,23.5,360.0,360.0,35.9,2.3,-28.0,39.2,55.1,19,0.414,0.414,-1.74
50,176,1,14,off,-22.5,360.0,360.0,10.9,40.9,33.5,32.0,59.8,19,0.004,0.004,-1.418
50,177,0,14,off,-67.1,360.0,360.0,11.2,22.4,45.1,30.2,59.9,19,0.868,0.868,-2.096
50,178,1,14,off,-101.6,360.0,360.0,7.9,38.9,42.1,22.8,58.8,19,0.004,0.004,-1.418
50,179,0,14,off,42.7,360.0,360.0,-5.0,36.1,-4.9,46.9,58.0,19,0.815,0.815,-2.054
50,180,1,15,off,-18.1,360.0,360.0,-20.1,36.8,42.8,28.5,60.0,19,0.004,0.004,-1.418
50,181,0,15,off,61.6,360.0,360.0,-1.9,43.9,40.5,38.8,59.9,19,0.387,0.387,-1.719
50,182,1,15,off,-89.3,360.0,360.0,8.4,38.0,-33.5,36.8,57.8,19,0.211,0.211,-1.58
50,183,0,15,off,51.9,360.0,360.0,-16.6,42.5,-43.7,24.6,21.8,19,0.815,0.815,-2.054
50,184,1,15,off,15.8,360.0,360.0,-3.4,41.8,26.9,43.5,59.8,19,0.421,0.421,-1.745
50,185,0,15,off,-80.2,360.0,360.0,-2.1,45.6,43.0,33.8,59.9,19,0.681,0.681,-1.949
50,186,1,15,off,-4.3,360.0,360.0,16.7,32.6,25.8,34.5,59.2,19,0.214,0.214,-1.583
50,187,0,15,off,-48.8,360.0,360.0,-5.5,42.2,-37.9,29.1,37.4,19,0.374,0.374,-1.708
50,188,1,15,off,-13.5,360.0,360.0,15.9,32.1,-29.0,31.3,48.0,19,0.098,0.098,-1.492
50,189,0,15,off,28.9,360.0,360.0,29.0,7.7,42.5,34.3,60.0,19,0.748,0.748,-2.002
50,190,1,15,off,7.2,360.0,360.0,3.3,32.7,15.6,49.2,59.8,19,0.197,0.197,-1.569
50,191,0,15,off,-3.1,360.0,360.0,25.3,4.0,-48.5,16.5,18.7,19,0.561,0.561,-1.855
50,192,1,15,off,-17.7,360.0,360.0,23.0,21.4,19.0,26.0,58.5,19,0.102,0.102,-1.495
50,193,0,15,off,14.3,360.0,360.0,29.3,0.0,46.5,24.4,59.9,19,0.374,0.374,-1.708
50,194,1,15,off,-12.3,360.0,360.0,-3.8,34.6,-43.1,24.8,50.2,19,0.004,0.004,-1.418
50,195,0,15,off,-24.8,360.0,360.0,3.2,37.2,-46.1,11.5,-14.2,19,0.187,0.187,-1.562
50,196,1,15,off,-70.5,360.0,360.0,10.5,38.9,15.6,52.6,59.7,19,0.519,0.519,-1.823
50,197,0,15,off,-50.8,360.0,360.0,2.1,36.1,38.5,37.4,59.9,19,0.0,0.0,-1.415
50,198,1,15,off,37.6,360.0,360.0,-15.8,36.5,16.2,31.7,58.9,19,1.039,1.039,-2.23
50,199,0,15,off,-104.7,360.0,360.0,38.2,0.0,-50.2,8.2,-34.7,19,0.0,0.0,-1.415
50,200,1,16,off,-56.3,360.0,360.0,11.8,35.8,-45.1,18.8,25.3,19,0.523,0.523,-1.826
50,201,0,16,off,-59.6,360.0,360.0,5.7,25.3,43.4,35.1,59.9,19,0.0,0.0,-1.415
50,202,1,16,off,-45.4,360.0,360.0,-16.3,39.0,29.5,39.9,59.9,19,0.004,0.004,-1.418
50,203,0,16,off,-37.5,360.0,360.0,23.6,0.8,-39.7,21.8,19.4,19,0.0,0.0,-1.415
50,204,1,16,off,-12.3,360.0,360.0,9.3,41.0,-32.5,27.9,36.3,19,0.66,0.66,-1.933
50,205,0,16,off,-40.3,360.0,360.0,24.4,0.0,35.6,37.8,59.7,19,0.0,0.0,-1.415
50,206,1,16,off,47.8,360.0,360.0,-19.1,40.4,35.4,36.2,60.0,19,1.319,1.319,-2.45
50,207,0,16,off,-14.5,360.0,360.0,-4.6,27.8,24.5,33.9,59.7,19,0.214,0.214,-1.583
50,208,1,16,off,-37.9,360.0,360.0,10.9,40.7,-12.3,43.5,57.7,19,0.664,0.664,-1.936
50,209,0,16,off,16.0,360.0,360.0,15.0,2.7,-47.1,22.4,39.9,19,0.641,0.641,-1.918
50,210,1,16,off,-14.9,360.0,360.0,-18.5,42.4,41.1,34.4,59.9,19,0.004,0.004,-1.418
50,211,0,16,off,48.6,360.0,360.0,-0.2,26.1,33.0,43.2,59.8,19,0.828,0.828,-2.065
50,212,1,16,off,-48.9,360.0,360.0,-4.4,45.8,-46.6,9.8,-20.4,19,0.393,0.393,-1.723
50,213,0,16,off,18.6,360.0,360.0,-6.2,27.6,-30.3,28.0,34.5,19,0.641,0.641,-1.918
50,214,1,16,off,28.7,360.0,360.0,-18.6,38.2,43.1,32.9,59.9,19,0.786,0.786,-2.032
50,215,0,16,off,-15.9,360.0,360.0,-2.2,22.0,14.0,44.8,58.9,19,0.24,0.24,-1.604
50,216,1,16,off,-11.1,360.0,360.0,-2.7,37.9,-40.2,25.7,36.3,19,0.397,0.397,-1.727
50,217,0,16,off,-7.7,360.0,360.0,2.1,25.4,42.9,33.4,59.8,19,0.2,0.2,-1.572
50,218,1,16,off,-41.9,360.0,360.0,-0.2,40.5,22.3,34.7,58.1,19,0.004,0.004,-1.418
50,219,0,16,off,15.9,360.0,360.0,-4.0,29.2,-39.4,26.0,51.3,19,0.614,0.614,-1.897
50,220,1,17,peak,-87.1,360.0,360.0,-3.5,43.8,36.4,29.1,59.7,19,1.053,1.053,-2.241
50,221,0,17,peak,46.0,360.0,360.0,13.8,20.1,34.7,35.4,60.0,19,1.028,1.028,-2.222
50,222,1,17,peak,75.1,360.0,360.0,2.1,35.1,25.9,36.0,59.9,19,1.67,1.67,-2.725
50,223,0,17,peak,-75.6,360.0,360.0,-10.1,31.7,-45.6,21.4,32.3,19,1.322,1.322,-2.452
50,224,1,17,peak,31.3,360.0,360.0,26.7,4.7,-46.0,17.5,13.2,19,1.057,1.057,-2.244
50,225,0,17,peak,53.3,360.0,360.0,-8.0,38.7,35.1,39.6,60.0,19,1.416,1.416,-2.526
50,226,1,17,peak,-82.7,360.0,360.0,-4.8,26.8,4.0,34.8,54.2,19,0.533,0.533,-1.834
50,227,0,17,peak,-67.3,360.0,360.0,-16.9,38.0,-50.4,7.2,-28.2,19,0.708,0.708,-1.97
50,228,1,17,peak,7.3,360.0,360.0,-0.8,30.9,51.2,20.8,60.0,19,0.67,0.67,-1.941
50,229,0,17,peak,-59.7,360.0,360.0,11.3,36.9,8.3,40.7,58.9,19,0.721,0.721,-1.981
50,230,1,17,peak,48.5,360.0,360.0,22.9,7.2,-9.5,46.6,56.5,19,1.249,1.249,-2.395
50,231,0,17,peak,54.2,360.0,360.0,37.4,0.7,42.5,37.7,59.9,19,1.442,1.442,-2.547
50,232,1,17,peak,-56.1,360.0,360.0,-12.3,28.0,49.3,19.4,59.9,19,0.702,0.702,-1.966
50,233,0,17,peak,-63.9,360.0,360.0,30.5,7.6,-41.1,18.1,11.8,19,1.629,1.629,-2.693
