ep,tid,dir,hour,period,delta_t,base_hw,eff_hw,s_hold_mean,s_hold_std,hold_mean,hold_std,hold_max,hold_n,gap_dev,penalty,reward
50,28,1,7,peak,-0.4,360.0,360.0,0.7,35.4,23.6,46.3,58.4,19,0.012,0.012,-1.979
50,29,0,7,peak,0.4,360.0,360.0,-3.9,28.2,22.7,38.2,57.3,19,0.001,0.001,-1.971
50,30,1,7,peak,-1.4,359.0,359.0,-5.2,29.6,-37.8,11.8,-18.2,19,0.012,0.012,-1.979
50,31,0,7,peak,-68.5,291.0,291.0,-2.8,29.4,37.4,33.1,59.2,19,0.001,0.001,-1.971
50,32,1,7,peak,32.8,393.0,393.0,24.4,0.0,30.8,43.1,59.0,19,0.012,0.012,-1.979
50,33,0,7,peak,17.3,377.0,377.0,-7.2,33.8,-35.3,24.3,36.3,19,0.001,0.001,-1.971
50,34,1,7,peak,-4.5,356.0,356.0,26.9,0.0,-33.2,27.3,40.1,19,0.276,0.276,-2.165
50,35,0,7,peak,59.1,419.0,419.0,-8.7,32.3,30.2,31.7,55.7,19,0.18,0.18,-2.097
50,36,1,7,peak,14.5,375.0,375.0,0.0,0.0,18.3,49.7,58.4,19,0.553,0.553,-2.36
50,37,0,7,peak,50.9,411.0,411.0,-7.4,31.0,35.5,35.4,59.1,19,0.359,0.359,-2.224
50,38,1,7,peak,-75.5,284.0,284.0,4.4,34.7,-36.2,19.4,19.6,19,0.289,0.289,-2.174
50,39,0,7,peak,-17.5,343.0,343.0,-5.3,33.1,-29.0,26.2,42.0,19,0.181,0.181,-2.098
50,40,1,8,peak,-18.1,342.0,342.0,15.0,32.4,19.2,43.6,58.3,19,0.012,0.012,-1.979
50,41,0,8,peak,-9.1,351.0,351.0,-5.2,33.1,30.2,35.3,57.8,19,0.001,0.001,-1.971
50,42,1,8,peak,28.7,389.0,389.0,37.7,5.4,-21.0,34.6,58.8,19,0.359,0.359,-2.223
50,43,0,8,peak,22.1,382.0,382.0,-9.4,28.9,3.2,42.2,55.7,19,0.001,0.001,-1.971
50,44,1,8,peak,49.1,409.0,409.0,32.3,0.0,15.2,52.6,59.1,19,0.717,0.717,-2.477
50,45,0,8,peak,9.5,370.0,370.0,-7.1,26.7,27.5,28.5,59.9,19,0.001,0.001,-1.971
50,46,1,8,peak,-12.5,347.0,347.0,-8.5,27.7,-35.8,26.1,51.7,19,0.367,0.367,-2.229
50,47,0,8,peak,16.3,376.0,376.0,-3.3,30.5,37.9,26.7,59.4,19,0.001,0.001,-1.971
50,48,1,8,peak,-38.0,322.0,322.0,-36.2,0.0,-22.1,40.4,56.8,19,0.837,0.837,-2.561
50,49,0,8,peak,45.9,406.0,406.0,-4.8,32.0,-27.9,34.3,56.9,19,0.242,0.242,-2.141
50,50,1,8,peak,-6.3,354.0,354.0,33.3,0.0,32.4,40.5,59.9,19,1.691,1.691,-3.164
50,51,0,8,peak,-20.8,339.0,339.0,-36.8,0.0,-23.6,40.2,57.8,19,1.151,1.151,-2.783
50,52,1,8,peak,-7.0,353.0,353.0,-1.1,28.0,-36.7,25.2,37.5,19,1.592,1.592,-3.094
50,53,0,8,peak,28.2,388.0,388.0,14.5,0.0,24.6,45.2,59.8,19,1.632,1.632,-3.123
50,54,1,8,peak,-22.8,337.0,337.0,-29.1,0.0,7.9,32.1,51.0,19,1.365,1.365,-2.934
50,55,0,8,peak,7.2,367.0,367.0,-22.4,0.0,-36.8,23.4,35.0,19,1.179,1.179,-2.803
50,56,1,8,peak,-50.1,310.0,310.0,31.9,0.0,29.5,42.6,58.9,19,1.555,1.555,-3.068
50,57,0,8,peak,3.0,363.0,363.0,16.5,0.0,27.1,39.2,58.1,19,0.554,0.554,-2.362
50,58,1,8,peak,-29.8,330.0,330.0,0.0,0.0,-33.5,17.5,10.3,19,1.056,1.056,-2.716
50,59,0,8,peak,16.8,377.0,377.0,-36.8,0.0,-25.6,43.2,57.2,19,1.175,1.175,-2.8
50,60,1,9,peak,-15.0,345.0,345.0,26.1,0.0,-16.0,39.7,52.2,19,1.196,1.196,-2.815
50,61,0,9,peak,-47.9,312.0,312.0,-5.8,17.9,16.4,49.3,58.6,19,2.233,2.233,-3.547
50,62,1,9,peak,8.1,368.0,368.0,0.0,0.0,18.2,46.8,59.1,19,2.338,2.338,-3.621
50,63,0,9,peak,-61.4,299.0,299.0,-5.8,17.9,-31.0,20.8,8.8,19,1.867,1.867,-3.289
50,64,1,9,peak,38.2,398.0,398.0,-24.5,0.0,-49.7,6.5,-32.4,19,1.839,1.839,-3.269
50,65,0,9,peak,25.4,385.0,385.0,-37.6,0.0,-28.5,35.4,53.9,19,1.515,1.515,-3.04
50,66,1,9,peak,20.1,380.0,380.0,5.0,28.9,15.1,50.2,59.6,19,1.179,1.179,-2.803
50,67,0,9,peak,22.5,382.0,382.0,28.3,0.0,27.4,38.1,58.5,19,1.117,1.117,-2.759
50,68,1,9,peak,-1.5,359.0,359.0,33.9,0.0,-31.3,26.4,56.7,19,1.15,1.15,-2.783
50,69,0,9,peak,8.0,368.0,368.0,4.9,0.0,-29.0,38.2,58.3,19,0.539,0.539,-2.351
50,70,1,9,peak,-8.7,351.0,351.0,-7.7,29.1,17.6,47.9,59.5,19,0.75,0.75,-2.5
50,71,0,9,peak,38.2,398.0,398.0,-33.6,0.0,28.2,44.7,59.6,19,0.625,0.625,-2.411
50,72,1,9,peak,-2.4,358.0,358.0,21.4,0.0,-41.6,18.1,22.1,19,0.664,0.664,-2.439
50,73,0,9,peak,12.8,373.0,373.0,4.7,22.6,-27.7,33.6,43.9,19,0.438,0.438,-2.28
50,74,1,9,peak,12.7,373.0,373.0,-0.6,23.7,26.4,30.5,58.1,19,0.458,0.458,-2.293
50,75,0,9,peak,-51.7,308.0,308.0,27.4,0.0,38.5,34.8,59.4,19,0.321,0.321,-2.197
50,76,1,9,peak,22.4,382.0,382.0,-4.0,27.1,38.4,29.2,56.4,19,0.012,0.012,-1.979
50,77,0,9,peak,-6.0,354.0,354.0,-48.8,0.0,-38.4,19.8,1.0,19,0.282,0.282,-2.169
50,78,1,9,peak,-17.8,342.0,342.0,-15.9,20.4,-26.5,31.4,47.0,19,0.012,0.012,-1.979
50,79,0,9,peak,-16.0,344.0,344.0,16.9,0.0,22.9,38.6,57.4,19,0.176,0.176,-2.094
50,80,1,10,off,30.4,390.0,390.0,-8.3,21.3,32.5,38.1,59.6,19,0.012,0.012,-1.979
50,81,0,10,off,14.9,375.0,375.0,-32.3,0.0,51.1,10.8,58.5,19,0.351,0.351,-2.218
50,82,1,10,off,22.8,383.0,383.0,-8.6,21.6,-41.2,17.9,2.7,19,0.012,0.012,-1.979
50,83,0,10,off,18.1,378.0,378.0,11.8,0.0,50.3,14.3,59.8,19,0.177,0.177,-2.095
50,84,1,10,off,13.7,374.0,374.0,-3.4,26.8,36.3,30.4,58.5,19,0.012,0.012,-1.979
50,85,0,10,off,21.9,382.0,382.0,-13.7,28.3,6.4,41.0,55.7,19,0.001,0.001,-1.971
50,86,1,10,off,12.8,373.0,373.0,-2.8,26.1,46.3,21.9,59.3,19,0.012,0.012,-1.979
50,87,0,10,off,-30.1,330.0,330.0,14.6,0.0,47.3,17.4,58.4,19,0.001,0.001,-1.971
50,88,1,10,off,20.8,381.0,381.0,-14.7,27.6,30.8,26.5,58.2,19,0.012,0.012,-1.979
50,89,0,10,off,5.9,366.0,366.0,-2.7,25.3,53.3,4.2,58.8,19,0.001,0.001,-1.971
50,90,1,10,off,-26.3,334.0,334.0,-7.6,31.5,-23.6,28.2,37.8,19,0.012,0.012,-1.979
50,91,0,10,off,-1.5,359.0,359.0,-12.1,32.8,48.9,14.5,59.4,19,0.001,0.001,-1.971
50,92,1,10,off,11.3,371.0,371.0,28.8,4.9,23.2,46.7,58.7,19,0.012,0.012,-1.979
50,93,0,10,off,-24.7,335.0,335.0,-4.1,37.8,51.6,7.1,59.3,19,0.001,0.001,-1.971
50,94,1,10,off,30.0,390.0,390.0,27.3,6.4,-31.8,17.2,6.4,19,0.087,0.087,-2.031
50,95,0,10,off,34.1,394.0,394.0,-6.9,35.0,34.4,26.7,57.3,19,0.001,0.001,-1.971
50,96,1,10,off,-5.6,354.0,354.0,20.8,0.0,25.0,36.5,58.7,19,0.173,0.173,-2.092
50,97,0,10,off,46.0,406.0,406.0,28.0,0.0,-16.5,36.4,58.3,19,0.001,0.001,-1.971
50,98,1,10,off,-15.9,344.0,344.0,25.5,21.3,38.0,33.4,59.4,19,0.099,0.099,-2.04
50,99,0,10,off,-16.5,343.0,343.0,32.9,0.0,27.4,41.2,59.1,19,0.001,0.001,-1.971
50,100,1,11,off,-15.2,345.0,345.0,25.8,21.5,-9.6,45.1,54.8,19,0.012,0.012,-1.979
50,101,0,11,off,35.9,396.0,396.0,15.3,28.0,-39.6,14.5,3.5,19,0.001,0.001,-1.971
50,102,1,11,off,-30.0,330.0,330.0,46.8,0.5,28.7,33.4,58.8,19,0.078,0.078,-2.025
50,103,0,11,off,21.6,382.0,382.0,34.8,6.4,41.3,25.4,58.9,19,0.001,0.001,-1.971
50,104,1,11,off,-16.7,343.0,343.0,46.3,0.0,16.4,38.5,59.4,19,0.157,0.157,-2.081
50,105,0,11,off,-19.2,341.0,341.0,-1.9,30.3,44.7,17.2,59.7,19,0.001,0.001,-1.971
50,106,1,11,off,3.1,363.0,363.0,46.3,2.3,-31.7,21.5,19.6,19,0.091,0.091,-2.034
50,107,0,11,off,7.1,367.0,367.0,-6.3,25.9,-12.3,40.8,57.2,19,0.001,0.001,-1.971
50,108,1,11,off,12.4,372.0,372.0,12.8,31.2,15.4,49.8,59.5,19,0.012,0.012,-1.979
50,109,0,11,off,8.3,368.0,368.0,19.6,0.0,37.2,37.8,59.6,19,0.001,0.001,-1.971
50,110,1,11,off,8.5,369.0,369.0,22.4,29.5,-32.3,17.8,1.2,19,0.012,0.012,-1.979
50,111,0,11,off,5.2,365.0,365.0,22.1,0.0,-28.6,28.7,32.1,19,0.001,0.001,-1.971
50,112,1,11,off,-2.9,357.0,357.0,15.2,39.6,23.8,36.9,57.7,19,0.012,0.012,-1.979
50,113,0,11,off,4.4,364.0,364.0,-12.0,0.0,32.5,42.0,59.8,19,0.001,0.001,-1.971
50,114,1,11,off,-16.0,344.0,344.0,11.1,38.0,1.1,47.4,56.6,19,0.012,0.012,-1.979
50,115,0,11,off,-4.7,355.0,355.0,35.4,0.0,-36.7,18.5,22.6,19,0.001,0.001,-1.971
50,116,1,11,off,26.2,386.0,386.0,-8.5,31.8,32.8,42.1,59.1,19,0.012,0.012,-1.979
50,117,0,11,off,-19.7,340.0,340.0,-3.6,28.9,29.8,41.8,59.4,19,0.001,0.001,-1.971
50,118,1,11,off,-27.8,332.0,332.0,30.5,7.2,37.3,16.5,58.8,19,0.012,0.012,-1.979
50,119,0,11,off,8.0,368.0,368.0,21.3,4.1,-35.3,20.5,18.6,19,0.001,0.001,-1.971
50,120,1,12,off,-52.3,308.0,308.0,22.6,25.6,-32.8,23.6,13.7,19,0.012,0.012,-1.979
50,121,0,12,off,-16.4,344.0,344.0,-7.3,24.6,38.1,22.1,58.0,19,0.001,0.001,-1.971
50,122,1,12,off,14.1,374.0,374.0,0.0,31.5,19.6,42.0,59.0,19,0.012,0.012,-1.979
50,123,0,12,off,6.6,367.0,367.0,-10.0,21.9,31.9,28.1,58.1,19,0.001,0.001,-1.971
50,124,1,12,off,-23.7,336.0,336.0,15.5,32.5,-39.6,11.6,-7.2,19,0.012,0.012,-1.979
50,125,0,12,off,-11.0,349.0,349.0,11.9,0.0,-32.9,23.8,28.3,19,0.001,0.001,-1.971
50,126,1,12,off,-37.2,323.0,323.0,-11.2,31.4,26.3,43.2,59.6,19,0.012,0.012,-1.979
50,127,0,12,off,13.8,374.0,374.0,9.7,10.9,31.3,30.2,59.3,19,0.001,0.001,-1.971
50,128,1,12,off,-6.4,354.0,354.0,8.1,31.7,-25.9,27.7,33.6,19,0.012,0.012,-1.979
50,129,0,12,off,2.3,362.0,362.0,-1.2,0.0,19.6,30.3,58.6,19,0.001,0.001,-1.971
50,130,1,12,off,17.6,378.0,378.0,-14.9,30.3,21.1,48.5,59.1,19,0.012,0.012,-1.979
50,131,0,12,off,-17.8,342.0,342.0,-32.7,0.0,-37.9,15.1,-0.9,19,0.001,0.001,-1.971
50,132,1,12,off,1.2,361.0,361.0,5.8,29.6,-40.7,15.5,8.3,19,0.012,0.012,-1.979
50,133,0,12,off,-76.7,283.0,283.0,32.3,2.5,28.2,42.3,59.8,19,0.001,0.001,-1.971
50,134,1,12,off,24.4,384.0,384.0,-5.3,30.7,27.9,36.6,58.5,19,0.012,0.012,-1.979
50,135,0,12,off,18.8,379.0,379.0,-2.4,37.1,-18.5,35.7,51.1,19,0.001,0.001,-1.971
50,136,1,12,off,-13.5,346.0,346.0,9.7,30.5,33.9,25.0,59.4,19,0.012,0.012,-1.979
50,137,0,12,off,86.2,446.0,446.0,-11.8,27.8,31.7,30.7,58.6,19,0.001,0.001,-1.971
50,138,1,12,off,-14.4,346.0,346.0,11.3,31.4,46.3,20.2,59.7,19,0.012,0.012,-1.979
50,139,0,12,off,39.1,399.0,399.0,16.0,0.0,24.7,33.5,59.0,19,0.001,0.001,-1.971
50,140,1,13,off,-34.2,326.0,326.0,33.4,3.1,43.4,23.9,59.1,19,0.012,0.012,-1.979
50,141,0,13,off,-7.0,353.0,353.0,-2.0,25.3,-30.7,18.8,9.1,19,0.001,0.001,-1.971
50,142,1,13,off,-9.5,351.0,351.0,6.7,32.2,13.6,44.7,58.9,19,0.012,0.012,-1.979
50,143,0,13,off,11.7,372.0,372.0,-8.3,31.5,19.3,46.1,58.4,19,0.001,0.001,-1.971
50,144,1,13,off,29.4,389.0,389.0,2.8,29.6,20.1,43.7,59.1,19,0.012,0.012,-1.979
50,145,0,13,off,19.4,379.0,379.0,-11.1,28.7,-20.2,41.8,59.5,19,0.001,0.001,-1.971
50,146,1,13,off,21.4,381.0,381.0,23.5,5.1,-10.1,44.8,59.1,19,0.012,0.012,-1.979
50,147,0,13,off,24.2,384.0,384.0,17.7,0.0,27.4,46.6,59.0,19,0.001,0.001,-1.971
50,148,1,13,off,4.4,364.0,364.0,7.5,19.6,12.9,52.7,59.1,19,0.012,0.012,-1.979
50,149,0,13,off,-51.5,308.0,308.0,25.6,0.0,-29.1,30.2,34.0,19,1.101,1.101,-2.748
50,150,1,13,off,23.9,384.0,384.0,1.9,22.0,-27.6,34.4,57.7,19,0.466,0.466,-2.299
50,151,0,13,off,0.3,360.0,360.0,29.5,0.0,26.3,37.3,59.4,19,1.577,1.577,-3.084
50,152,1,13,off,-25.4,335.0,335.0,23.9,0.0,19.8,43.6,58.9,19,0.486,0.486,-2.314
50,153,0,13,off,-0.8,359.0,359.0,0.0,0.0,25.8,27.8,58.2,19,1.102,1.102,-2.748
50,154,1,13,off,-19.1,341.0,341.0,-2.1,29.6,27.4,26.4,58.5,19,0.532,0.532,-2.346
50,155,0,13,off,-35.7,324.0,324.0,10.7,0.0,-36.6,21.4,29.2,19,1.023,1.023,-2.692
50,156,1,13,off,-21.7,338.0,338.0,24.3,3.2,-29.3,20.5,15.4,19,0.511,0.511,-2.331
50,157,0,13,off,-13.5,347.0,347.0,38.6,0.0,16.2,51.1,58.9,19,0.796,0.796,-2.533
50,158,1,13,off,-15.4,345.0,345.0,0.1,21.0,13.3,43.1,59.3,19,0.012,0.012,-1.979
50,159,0,13,off,-1.8,358.0,358.0,2.1,14.6,-28.3,35.5,56.4,19,0.945,0.945,-2.637
50,160,1,14,off,-28.4,332.0,332.0,-2.7,18.2,37.3,31.0,59.1,19,0.099,0.099,-2.04
50,161,0,14,off,22.3,382.0,382.0,16.7,0.0,28.5,44.1,59.9,19,1.093,1.093,-2.742
50,162,1,14,off,-22.7,337.0,337.0,-7.3,22.9,35.4,20.1,59.5,19,0.198,0.198,-2.11
50,163,0,14,off,30.8,391.0,391.0,-9.6,19.3,-37.0,30.2,47.2,19,0.73,0.73,-2.486
50,164,1,14,off,11.1,371.0,371.0,-2.9,27.4,-19.2,40.5,59.5,19,0.709,0.709,-2.471
50,165,0,14,off,-11.5,348.0,348.0,9.7,0.0,35.1,39.4,58.7,19,0.347,0.347,-2.215
50,166,1,14,off,-16.5,344.0,344.0,-5.3,29.8,10.1,53.7,59.7,19,1.221,1.221,-2.832
50,167,0,14,off,-6.1,354.0,354.0,-30.2,0.0,-21.5,35.0,58.6,19,0.185,0.185,-2.1
50,168,1,14,off,-3.5,356.0,356.0,5.0,28.4,-41.5,21.3,32.5,19,0.623,0.623,-2.41
50,169,0,14,off,-6.8,353.0,353.0,21.0,4.5,38.3,36.9,59.5,19,0.021,0.021,-1.985
50,170,1,14,off,8.1,368.0,368.0,25.1,0.4,19.1,35.4,58.6,19,0.012,0.012,-1.979
50,171,0,14,off,1.9,362.0,362.0,25.5,0.0,-4.1,42.3,58.7,19,0.001,0.001,-1.971
50,172,1,14,off,13.2,373.0,373.0,2.6,23.3,25.5,47.0,58.6,19,0.016,0.016,-1.982
50,173,0,14,off,21.0,381.0,381.0,10.0,0.0,38.9,28.6,58.5,19,0.363,0.363,-2.226
50,174,1,14,off,8.9,369.0,369.0,-8.4,21.3,-33.9,28.7,48.0,19,0.033,0.033,-1.993
50,175,0,14,off,34.2,394.0,394.0,0.0,0.0,28.0,27.9,59.1,19,0.726,0.726,-2.483
50,176,1,14,off,-56.8,303.0,303.0,-12.2,25.0,22.1,48.0,59.7,19,0.074,0.074,-2.022
50,177,0,14,off,-62.2,298.0,298.0,32.8,1.2,-42.1,16.7,6.0,19,0.364,0.364,-2.227
50,178,1,14,off,31.5,392.0,392.0,-11.9,26.4,-35.7,24.0,32.4,19,0.058,0.058,-2.011
50,179,0,14,off,66.8,427.0,427.0,-5.1,36.8,36.2,34.6,58.6,19,0.001,0.001,-1.971
50,180,1,15,off,-14.0,346.0,346.0,10.8,24.0,29.4,31.8,59.6,19,0.012,0.012,-1.979
50,181,0,15,off,26.0,386.0,386.0,-17.6,24.3,38.4,26.2,59.3,19,0.001,0.001,-1.971
50,182,1,15,off,0.2,360.0,360.0,3.9,26.8,41.3,21.5,59.0,19,0.012,0.012,-1.979
50,183,0,15,off,6.3,366.0,366.0,6.7,0.0,40.7,25.9,58.7,19,0.001,0.001,-1.971
50,184,1,15,off,-12.8,347.0,347.0,19.4,18.6,-25.5,39.7,57.6,19,0.28,0.28,-2.168
50,185,0,15,off,16.5,376.0,376.0,17.8,0.0,-23.7,38.7,52.3,19,0.679,0.679,-2.45
50,186,1,15,off,-7.5,352.0,352.0,13.8,20.5,30.6,29.9,59.4,19,0.482,0.482,-2.311
50,187,0,15,off,3.9,364.0,364.0,-33.1,0.0,33.9,39.4,59.6,19,1.359,1.359,-2.93
50,188,1,15,off,17.5,377.0,377.0,34.3,0.0,42.8,25.2,59.2,19,0.293,0.293,-2.177
50,189,0,15,off,-35.3,325.0,325.0,21.4,0.0,-43.9,14.8,6.7,19,0.681,0.681,-2.451
50,190,1,15,off,-8.8,351.0,351.0,6.9,35.3,-1.1,41.2,54.6,19,0.367,0.367,-2.229
50,191,0,15,off,11.5,372.0,372.0,-36.7,0.0,37.6,32.1,59.2,19,0.001,0.001,-1.971
50,192,1,15,off,5.2,365.0,365.0,31.8,4.7,34.9,24.8,59.1,19,0.396,0.396,-2.25
50,193,0,15,off,-5.4,355.0,355.0,20.3,0.0,53.9,6.2,59.6,19,0.001,0.001,-1.971
50,194,1,15,off,18.8,379.0,379.0,29.9,2.8,27.6,32.3,59.2,19,0.528,0.528,-2.343
50,195,0,15,off,98.6,459.0,459.0,0.0,0.0,26.0,38.5,59.1,19,0.001,0.001,-1.971
50,196,1,15,off,-37.6,322.0,322.0,14.1,27.6,-36.8,23.8,27.1,19,0.421,0.421,-2.267
50,197,0,15,off,-44.0,316.0,316.0,-0.7,26.0,36.8,34.3,59.4,19,0.001,0.001,-1.971
50,198,1,15,off,-12.9,347.0,347.0,15.8,28.8,27.6,43.7,59.1,19,0.012,0.012,-1.979
50,199,0,15,off,-33.8,326.0,326.0,6.2,32.9,33.6,39.1,59.5,19,0.89,0.89,-2.599
50,200,1,16,off,-7.1,353.0,353.0,-9.6,34.3,-29.8,41.6,54.7,19,0.664,0.664,-2.439
50,201,0,16,off,-6.3,354.0,354.0,39.2,0.0,30.6,22.5,58.9,19,1.632,1.632,-3.123
50,202,1,16,off,-25.4,335.0,335.0,-2.0,39.8,32.6,33.0,59.1,19,1.328,1.328,-2.908
50,203,0,16,off,-4.3,356.0,356.0,28.9,0.0,-36.2,22.0,26.4,19,1.226,1.226,-2.836
50,204,1,16,off,-8.5,352.0,352.0,-5.9,35.8,-37.1,12.0,-2.4,19,1.621,1.621,-3.115
50,205,0,16,off,61.3,421.0,421.0,17.7,20.8,30.3,35.2,58.8,19,0.636,0.636,-2.419
50,206,1,16,off,73.5,434.0,434.0,31.6,1.7,23.5,44.7,58.2,19,1.621,1.621,-3.115
50,207,0,16,off,26.9,387.0,387.0,38.5,0.0,49.6,8.1,59.2,19,0.595,0.595,-2.39
50,208,1,16,off,78.8,439.0,439.0,33.3,0.0,-46.9,13.1,-6.0,19,0.969,0.969,-2.655
50,209,0,16,off,3.5,364.0,364.0,6.6,30.7,38.1,32.0,58.8,19,0.481,0.481,-2.31
50,210,1,16,off,-5.2,355.0,355.0,35.6,13.0,50.9,11.4,59.2,19,0.305,0.305,-2.186
50,211,0,16,off,12.7,373.0,373.0,8.7,27.7,51.8,8.7,59.4,19,0.04,0.04,-1.998
50,212,1,16,off,-4.9,355.0,355.0,40.5,8.0,46.9,10.6,59.1,19,0.037,0.037,-1.996
50,213,0,16,off,8.0,368.0,368.0,6.2,25.9,40.6,24.6,59.3,19,0.001,0.001,-1.971
50,214,1,16,off,17.9,378.0,378.0,32.5,0.0,5.9,43.5,55.7,19,0.053,0.053,-2.008
50,215,0,16,off,-34.5,326.0,326.0,-15.0,27.5,50.3,7.8,58.7,19,0.001,0.001,-1.971
50,216,1,16,off,22.2,382.0,382.0,-37.0,0.0,45.7,12.1,59.6,19,0.095,0.095,-2.037
50,217,0,16,off,0.1,360.0,360.0,4.7,30.3,35.3,22.3,57.5,19,0.001,0.001,-1.971
50,218,1,16,off,-33.9,326.0,326.0,31.2,0.6,4.0,39.2,54.1,19,0.573,0.573,-2.375
50,219,0,16,off,6.3,366.0,366.0,-19.0,33.8,-22.5,41.8,59.6,19,1.062,1.062,-2.72
50,220,1,17,peak,-34.6,325.0,325.0,30.6,0.0,-11.0,42.8,58.3,19,2.416,2.416,-3.677
50,221,0,17,peak,15.2,375.0,375.0,-9.5,38.0,2.6,47.1,56.1,19,2.115,2.115,-3.464
50,222,1,17,peak,4.4,364.0,364.0,26.6,0.0,37.7,20.6,59.8,19,2.309,2.309,-3.601
50,223,0,17,peak,1.7,362.0,362.0,-14.0,33.5,46.2,24.7,59.2,19,1.773,1.773,-3.222
50,224,1,17,peak,7.1,367.0,367.0,26.6,0.0,21.5,19.5,56.2,19,1.295,1.295,-2.885
50,225,0,17,peak,-10.4,350.0,350.0,-14.0,33.5,25.7,28.6,59.2,19,1.087,1.087,-2.737
50,226,1,17,peak,-25.8,334.0,334.0,50.0,0.0,-33.7,27.0,59.3,19,1.435,1.435,-2.984
50,227,0,17,peak,29.4,389.0,389.0,26.2,20.1,-40.0,13.9,3.2,19,0.781,0.781,-2.522
50,228,1,17,peak,77.3,437.0,437.0,0.0,0.0,-14.1,37.1,49.3,19,0.722,0.722,-2.48
50,229,0,17,peak,-54.4,306.0,306.0,25.5,19.3,12.7,48.7,58.8,19,1.675,1.675,-3.153
50,230,1,17,peak,7.4,367.0,367.0,37.9,0.0,21.7,49.7,59.4,19,1.006,1.006,-2.681
50,231,0,17,peak,-1.4,359.0,359.0,25.5,19.3,-39.7,21.9,28.4,19,1.446,1.446,-2.991
50,232,1,17,peak,4.8,365.0,365.0,13.0,36.7,-33.6,33.4,56.3,19,0.825,0.825,-2.553
50,233,0,17,peak,-8.2,352.0,352.0,23.2,22.1,7.7,43.1,58.8,19,2.686,2.686,-3.867
50,234,1,17,peak,9.1,369.0,369.0,41.5,8.2,-11.4,42.4,57.7,19,2.726,2.726,-3.895
50,235,0,17,peak,7.1,367.0,367.0,16.2,29.1,41.3,25.2,59.4,19,2.756,2.756,-3.917
