ep,tid,dir,hour,period,delta_t,base_hw,eff_hw,s_hold_mean,s_hold_std,hold_mean,hold_std,hold_max,hold_n,gap_dev,penalty,reward
50,55,0,8,peak,25.7,360.0,360.0,-33.2,0.0,-21.1,22.2,22.5,19,0.859,0.859,-1.09
50,56,1,8,peak,24.4,360.0,360.0,-23.8,0.0,-29.3,21.7,21.4,19,0.333,0.333,-0.489
50,57,0,8,peak,4.8,360.0,360.0,-18.9,0.0,-26.1,27.0,28.3,19,1.288,1.288,-1.58
50,58,1,8,peak,24.2,360.0,360.0,-21.1,1.4,-3.0,18.5,23.8,19,0.64,0.64,-0.84
50,59,0,8,peak,23.0,360.0,360.0,-7.7,0.0,-29.4,23.1,27.7,19,0.859,0.859,-1.09
50,60,1,9,peak,7.4,360.0,360.0,-19.7,0.0,-26.8,20.2,17.2,19,0.851,0.851,-1.081
50,61,0,9,peak,14.4,360.0,360.0,0.0,0.0,-27.1,21.5,8.6,19,0.628,0.628,-0.826
50,62,1,9,peak,13.9,360.0,360.0,-27.7,0.0,-25.4,19.5,12.0,19,0.322,0.322,-0.477
50,63,0,9,peak,25.3,360.0,360.0,-10.1,7.6,-18.0,25.8,24.2,19,0.925,0.925,-1.165
50,64,1,9,peak,16.5,360.0,360.0,-6.3,0.0,-29.7,18.7,12.9,19,0.259,0.259,-0.405
50,65,0,9,peak,8.5,360.0,360.0,-10.8,8.3,-30.6,19.5,18.2,19,0.991,0.991,-1.241
50,66,1,9,peak,12.9,360.0,360.0,-23.5,3.3,-21.3,23.3,22.5,19,0.37,0.37,-0.532
50,67,0,9,peak,21.7,360.0,360.0,-10.2,8.9,-27.4,28.6,29.5,19,0.496,0.496,-0.676
50,68,1,9,peak,18.8,360.0,360.0,-20.4,0.1,-35.8,18.5,16.0,19,0.703,0.703,-0.912
50,69,0,9,peak,23.3,360.0,360.0,-11.3,12.7,-24.1,22.6,29.6,19,0.165,0.165,-0.298
50,70,1,9,peak,5.2,360.0,360.0,-21.8,1.4,-18.4,22.0,23.8,19,0.677,0.677,-0.882
50,71,0,9,peak,20.4,360.0,360.0,-18.9,11.2,-22.8,32.1,36.7,19,0.099,0.099,-0.222
50,72,1,9,peak,-3.2,360.0,360.0,-25.6,2.5,-7.6,25.4,42.1,19,1.073,1.073,-1.334
50,73,0,9,peak,20.8,360.0,360.0,-13.8,10.4,-28.7,28.7,53.8,19,0.661,0.661,-0.863
50,74,1,9,peak,24.0,360.0,360.0,-26.8,1.3,-30.3,14.8,12.8,19,1.443,1.443,-1.757
50,75,0,9,peak,0.3,360.0,360.0,-26.0,2.0,-13.3,23.5,19.1,19,1.156,1.156,-1.429
50,76,1,9,peak,9.1,360.0,360.0,-21.6,3.9,-17.6,17.5,32.0,19,0.899,0.899,-1.135
50,77,0,9,peak,15.4,360.0,360.0,-26.9,1.9,-20.3,21.1,12.7,19,0.991,0.991,-1.241
50,78,1,9,peak,-2.6,360.0,360.0,-22.1,4.4,-34.6,13.4,-1.0,19,0.999,0.999,-1.25
50,79,0,9,peak,-3.1,360.0,360.0,-23.9,4.9,-16.2,24.4,44.3,19,1.321,1.321,-1.618
50,80,1,10,off,18.9,360.0,360.0,-26.5,0.0,-25.2,17.2,10.2,19,0.925,0.925,-1.165
50,81,0,10,off,25.3,360.0,360.0,-26.9,7.9,-38.5,16.3,2.3,19,1.222,1.222,-1.505
50,82,1,10,off,12.0,360.0,360.0,-23.8,1.9,-24.1,18.9,14.0,19,0.677,0.677,-0.882
50,83,0,10,off,13.9,360.0,360.0,-19.5,11.6,-22.5,17.8,28.4,19,0.793,0.793,-1.014
50,84,1,10,off,-0.5,360.0,360.0,-22.5,0.4,-11.3,20.6,27.5,19,1.221,1.221,-1.503
50,85,0,10,off,25.4,360.0,360.0,-17.8,9.3,-36.6,16.4,18.4,19,0.495,0.495,-0.675
50,86,1,10,off,22.2,360.0,360.0,-20.9,5.8,-36.9,16.0,-3.2,19,1.036,1.036,-1.292
50,87,0,10,off,22.4,360.0,360.0,-17.8,9.3,-31.8,24.2,19.3,19,0.494,0.494,-0.674
50,88,1,10,off,16.4,360.0,360.0,-19.5,5.7,-27.1,23.4,12.8,19,0.233,0.233,-0.375
50,89,0,10,off,10.8,360.0,360.0,-26.6,6.9,-11.1,21.9,33.8,19,0.727,0.727,-0.939
50,90,1,10,off,16.8,360.0,360.0,-15.7,2.4,-20.9,21.6,25.8,19,0.418,0.418,-0.586
50,91,0,10,off,20.5,360.0,360.0,-24.7,6.6,-32.3,22.1,21.2,19,0.925,0.925,-1.165
50,92,1,10,off,5.2,360.0,360.0,-23.6,9.3,-35.5,17.8,17.0,19,1.073,1.073,-1.334
50,93,0,10,off,2.1,360.0,360.0,-26.2,5.0,-8.1,19.3,24.4,19,1.09,1.09,-1.354
50,94,1,10,off,23.8,360.0,360.0,-25.0,8.8,-20.7,24.9,30.8,19,0.692,0.692,-0.9
50,95,0,10,off,17.2,360.0,360.0,-19.0,5.3,-26.4,21.0,17.0,19,1.057,1.057,-1.316
50,96,1,10,off,25.0,360.0,360.0,-31.5,6.0,-35.5,9.6,-21.8,19,0.407,0.407,-0.574
50,97,0,10,off,-2.7,360.0,360.0,-16.6,5.0,-31.7,15.5,-5.9,19,1.717,1.717,-2.07
50,98,1,10,off,14.7,360.0,360.0,-28.9,5.8,-14.4,22.4,17.5,19,0.555,0.555,-0.743
50,99,0,10,off,36.0,360.0,360.0,-24.4,9.9,-30.3,18.5,19.0,19,1.916,1.916,-2.297
50,100,1,11,off,19.4,360.0,360.0,-25.1,11.3,-35.5,17.6,1.1,19,0.433,0.433,-0.604
50,101,0,11,off,12.9,360.0,360.0,-27.3,6.5,-13.3,18.6,27.0,19,0.891,0.891,-1.126
50,102,1,11,off,26.8,360.0,360.0,-23.5,10.1,-3.0,16.0,24.3,19,0.851,0.851,-1.081
50,103,0,11,off,8.7,360.0,360.0,-27.0,6.1,-34.6,15.8,-0.8,19,0.694,0.694,-0.901
50,104,1,11,off,10.8,360.0,360.0,-15.4,10.4,-32.0,23.1,32.2,19,0.64,0.64,-0.84
50,105,0,11,off,25.3,360.0,360.0,-25.1,7.0,-34.2,16.3,0.4,19,1.024,1.024,-1.278
50,106,1,11,off,9.1,360.0,360.0,-21.0,10.0,-10.6,25.9,35.4,19,0.148,0.148,-0.278
50,107,0,11,off,11.4,360.0,360.0,-29.4,6.6,-26.4,21.2,36.1,19,0.825,0.825,-1.051
50,108,1,11,off,12.7,360.0,360.0,-20.7,9.8,-38.8,14.4,-0.3,19,0.137,0.137,-0.266
50,109,0,11,off,-7.6,360.0,360.0,-22.0,8.4,-35.1,18.3,13.6,19,0.76,0.76,-0.977
50,110,1,11,off,13.7,360.0,360.0,-28.0,1.5,-18.4,19.2,37.1,19,0.185,0.185,-0.32
50,111,0,11,off,13.0,360.0,360.0,-22.9,10.2,-26.0,14.0,11.9,19,0.728,0.728,-0.94
50,112,1,11,off,9.4,360.0,360.0,-23.8,7.3,-15.9,19.0,18.0,19,0.307,0.307,-0.459
50,113,0,11,off,22.2,360.0,360.0,-16.7,12.3,-28.6,20.1,19.8,19,0.43,0.43,-0.601
50,114,1,11,off,5.7,360.0,360.0,-24.7,8.1,-15.9,20.2,20.6,19,1.369,1.369,-1.672
50,115,0,11,off,25.0,360.0,360.0,-18.7,14.6,-26.9,15.8,3.6,19,0.265,0.265,-0.412
50,116,1,11,off,38.6,360.0,360.0,-25.9,8.8,-34.9,17.9,17.5,19,2.035,2.035,-2.433
50,117,0,11,off,30.5,360.0,360.0,-14.8,11.0,-15.2,19.0,19.9,19,0.561,0.561,-0.75
50,118,1,11,off,16.9,360.0,360.0,-30.0,3.1,-20.6,22.2,17.5,19,1.036,1.036,-1.292
50,119,0,11,off,18.4,360.0,360.0,-20.1,9.8,-17.7,27.1,24.6,19,0.991,0.991,-1.241
50,120,1,12,off,22.3,360.0,360.0,-30.9,3.8,-19.4,21.5,21.4,19,0.359,0.359,-0.519
50,121,0,12,off,36.3,360.0,360.0,-21.5,11.1,-31.3,19.7,14.7,19,1.42,1.42,-1.731
50,122,1,12,off,26.1,360.0,360.0,-28.2,4.5,-33.9,19.1,19.6,19,0.518,0.518,-0.701
50,123,0,12,off,11.3,360.0,360.0,-23.0,9.7,-23.5,24.0,41.8,19,1.288,1.288,-1.58
50,124,1,12,off,16.6,360.0,360.0,-28.5,4.3,-24.1,18.5,7.0,19,0.74,0.74,-0.954
50,125,0,12,off,25.9,360.0,360.0,-15.7,1.4,-33.2,23.5,27.7,19,0.562,0.562,-0.751
50,126,1,12,off,26.9,360.0,360.0,-26.2,1.3,-6.3,21.9,23.5,19,0.507,0.507,-0.688
50,127,0,12,off,28.8,360.0,360.0,-20.6,8.3,-6.4,25.5,44.6,19,1.024,1.024,-1.278
50,128,1,12,off,30.9,360.0,360.0,-22.3,6.6,-39.3,16.1,2.3,19,0.888,0.888,-1.123
50,129,0,12,off,-5.9,360.0,360.0,-22.5,7.3,-27.3,19.6,15.7,19,1.717,1.717,-2.07
50,130,1,12,off,10.0,360.0,360.0,-19.5,6.1,-21.0,22.7,35.2,19,0.925,0.925,-1.165
50,131,0,12,off,24.4,360.0,360.0,-23.7,6.1,-28.8,15.3,-0.9,19,1.552,1.552,-1.882
50,132,1,12,off,15.3,360.0,360.0,-15.4,2.4,-21.3,16.7,6.2,19,0.37,0.37,-0.532
50,133,0,12,off,1.1,360.0,360.0,-23.8,6.2,-17.3,21.7,25.9,19,1.453,1.453,-1.769
50,134,1,12,off,10.6,360.0,360.0,-23.8,6.0,-31.1,18.0,7.0,19,0.418,0.418,-0.586
50,135,0,12,off,22.5,360.0,360.0,-24.7,5.8,-17.2,28.5,37.8,19,1.222,1.222,-1.505
50,136,1,12,off,4.0,360.0,360.0,-26.7,3.1,-6.1,16.4,28.9,19,0.592,0.592,-0.785
50,137,0,12,off,6.2,360.0,360.0,-20.1,11.6,-29.3,29.7,42.0,19,1.024,1.024,-1.278
50,138,1,12,off,14.4,360.0,360.0,-28.4,4.8,-18.8,26.5,40.4,19,0.518,0.518,-0.701
50,139,0,12,off,21.9,360.0,360.0,-21.6,13.3,-6.7,24.5,39.4,19,1.189,1.189,-1.467
50,140,1,13,off,10.8,360.0,360.0,-20.3,12.9,-25.7,24.6,30.1,19,0.529,0.529,-0.713
50,141,0,13,off,-2.4,360.0,360.0,-20.4,13.2,-34.5,24.8,32.4,19,1.222,1.222,-1.505
50,142,1,13,off,-10.3,360.0,360.0,-16.5,9.1,-32.6,14.2,-4.1,19,1.184,1.184,-1.461
50,143,0,13,off,16.6,360.0,360.0,-26.1,7.8,-20.7,22.5,26.7,19,0.794,0.794,-1.015
50,144,1,13,off,22.0,360.0,360.0,-27.4,1.7,-24.0,19.4,8.5,19,0.951,0.951,-1.195
50,145,0,13,off,24.0,360.0,360.0,-24.1,4.9,-14.6,18.8,33.0,19,1.057,1.057,-1.316
50,146,1,13,off,26.2,360.0,360.0,-23.8,5.3,-23.9,19.0,14.8,19,0.814,0.814,-1.039
50,147,0,13,off,-0.9,360.0,360.0,-19.0,10.9,-36.3,20.7,22.7,19,1.453,1.453,-1.769
50,148,1,13,off,8.8,360.0,360.0,-16.5,2.0,-19.1,22.0,13.1,19,0.973,0.973,-1.22
50,149,0,13,off,20.2,360.0,360.0,-17.8,10.8,-22.1,30.4,39.8,19,1.222,1.222,-1.505
50,150,1,13,off,-6.5,360.0,360.0,-21.2,6.7,-19.1,23.9,18.6,19,1.48,1.48,-1.799
50,151,0,13,off,3.9,360.0,360.0,-15.5,8.2,-30.1,20.4,15.5,19,0.892,0.892,-1.127
50,152,1,13,off,32.3,360.0,360.0,-17.3,10.5,-14.2,27.2,39.7,19,2.146,2.146,-2.56
50,153,0,13,off,13.2,360.0,360.0,-24.3,5.3,-27.3,22.4,26.2,19,0.761,0.761,-0.978
50,154,1,13,off,6.1,360.0,360.0,-20.1,13.3,-30.7,17.2,3.7,19,1.369,1.369,-1.672
50,155,0,13,off,26.8,360.0,360.0,-27.5,3.4,-17.4,25.1,24.9,19,1.288,1.288,-1.58
50,156,1,13,off,17.8,360.0,360.0,-22.2,8.7,-19.3,23.7,22.7,19,0.407,0.407,-0.574
50,157,0,13,off,0.2,360.0,360.0,-26.4,3.2,-30.3,23.5,34.1,19,1.883,1.883,-2.259
50,158,1,13,off,17.4,360.0,360.0,-16.6,4.3,-2.3,16.7,32.7,19,0.455,0.455,-0.628
50,159,0,13,off,31.1,360.0,360.0,-22.4,2.5,-22.1,25.6,38.4,19,1.321,1.321,-1.618
50,160,1,14,off,5.6,360.0,360.0,-23.0,10.8,-29.8,23.3,33.5,19,0.481,0.481,-0.658
50,161,0,14,off,22.1,360.0,360.0,-20.3,2.9,-16.2,22.6,25.7,19,0.891,0.891,-1.126
50,162,1,14,off,6.9,360.0,360.0,-27.9,5.9,-18.8,27.9,32.2,19,0.766,0.766,-0.984
50,163,0,14,off,4.9,360.0,360.0,-18.3,0.6,-18.3,26.4,32.7,19,0.726,0.726,-0.938
50,164,1,14,off,26.9,360.0,360.0,-25.4,3.4,-8.8,22.0,35.4,19,1.073,1.073,-1.334
50,165,0,14,off,-4.2,360.0,360.0,-15.8,1.8,-32.7,24.7,29.5,19,0.132,0.132,-0.26
50,166,1,14,off,17.7,360.0,360.0,-24.4,4.7,-30.7,21.5,29.4,19,0.777,0.777,-0.996
50,167,0,14,off,-3.5,360.0,360.0,-21.4,7.4,-9.0,22.8,27.1,19,0.595,0.595,-0.789
50,168,1,14,off,29.3,360.0,360.0,-24.5,4.8,-14.9,27.4,48.7,19,1.258,1.258,-1.546
50,169,0,14,off,18.5,360.0,360.0,-16.2,11.0,-30.3,18.2,17.5,19,0.958,0.958,-1.203
50,170,1,14,off,7.6,360.0,360.0,-22.3,4.8,-22.5,21.9,33.7,19,1.11,1.11,-1.377
50,171,0,14,off,7.1,360.0,360.0,-15.8,10.6,-22.0,21.3,12.6,19,0.826,0.826,-1.052
50,172,1,14,off,15.8,360.0,360.0,-24.5,4.5,-10.9,26.4,34.8,19,0.359,0.359,-0.519
50,173,0,14,off,21.0,360.0,360.0,-14.9,12.8,-22.1,21.9,21.5,19,0.561,0.561,-0.75
50,174,1,14,off,17.2,360.0,360.0,-18.0,1.4,-21.9,28.3,27.6,19,0.396,0.396,-0.561
50,175,0,14,off,18.2,360.0,360.0,-22.3,5.4,-40.3,14.2,7.8,19,0.593,0.593,-0.787
50,176,1,14,off,27.0,360.0,360.0,-22.4,7.6,-0.7,18.2,30.1,19,1.036,1.036,-1.292
50,177,0,14,off,3.2,360.0,360.0,-12.5,4.4,-10.7,20.7,23.7,19,0.991,0.991,-1.241
50,178,1,14,off,7.9,360.0,360.0,-19.7,10.1,-12.9,27.7,36.1,19,1.295,1.295,-1.588
50,179,0,14,off,18.9,360.0,360.0,-19.2,11.1,-12.1,15.6,36.4,19,0.694,0.694,-0.901
50,180,1,15,off,23.5,360.0,360.0,-23.6,10.7,-29.6,18.5,6.3,19,0.692,0.692,-0.9
50,181,0,15,off,12.7,360.0,360.0,-22.3,8.0,-31.5,14.2,1.5,19,0.661,0.661,-0.863
50,182,1,15,off,26.0,360.0,360.0,-19.5,8.4,-37.5,17.8,14.7,19,0.777,0.777,-0.996
50,183,0,15,off,26.2,360.0,360.0,-15.2,5.1,-17.6,20.0,14.6,19,0.528,0.528,-0.713
50,184,1,15,off,8.4,360.0,360.0,-23.7,3.9,-17.4,17.5,17.5,19,0.714,0.714,-0.924
50,185,0,15,off,24.7,360.0,360.0,-15.6,6.2,-5.8,20.8,42.0,19,0.593,0.593,-0.787
50,186,1,15,off,7.1,360.0,360.0,-20.9,0.2,-31.4,15.6,-3.3,19,0.111,0.111,-0.236
50,187,0,15,off,8.3,360.0,360.0,-9.4,0.0,-23.1,18.0,12.8,19,0.727,0.727,-0.939
50,188,1,15,off,9.2,360.0,360.0,-23.4,12.1,-21.2,21.6,20.1,19,0.111,0.111,-0.236
50,189,0,15,off,14.5,360.0,360.0,-11.3,10.6,-18.4,15.3,15.8,19,0.397,0.397,-0.563
50,190,1,15,off,8.4,360.0,360.0,-20.4,13.4,-36.8,17.7,0.6,19,0.962,0.962,-1.208
50,191,0,15,off,20.8,360.0,360.0,-5.9,5.2,-28.9,22.6,23.4,19,0.33,0.33,-0.486
50,192,1,15,off,33.1,360.0,360.0,-17.2,8.9,-13.8,20.0,23.6,19,1.702,1.702,-2.053
50,193,0,15,off,16.8,360.0,360.0,-20.6,9.4,-28.3,24.7,43.7,19,0.66,0.66,-0.862
50,194,1,15,off,12.7,360.0,360.0,-19.3,7.6,-35.1,17.0,-2.1,19,0.888,0.888,-1.123
50,195,0,15,off,-13.6,360.0,360.0,-32.9,2.9,-21.5,22.0,19.0,19,0.528,0.528,-0.713
50,196,1,15,off,15.9,360.0,360.0,-17.6,9.4,-28.2,21.3,20.2,19,0.222,0.222,-0.363
50,197,0,15,off,-0.8,360.0,360.0,-26.1,9.8,-21.5,22.1,28.6,19,0.794,0.794,-1.015
50,198,1,15,off,12.9,360.0,360.0,-15.9,5.8,-27.6,20.5,23.0,19,0.122,0.122,-0.248
50,199,0,15,off,24.2,360.0,360.0,-22.6,6.3,-31.5,25.0,36.2,19,1.387,1.387,-1.693
50,200,1,16,off,12.9,360.0,360.0,-15.8,6.7,-1.1,24.3,36.1,19,0.222,0.222,-0.363
50,201,0,16,off,6.4,360.0,360.0,-25.2,3.6,-27.6,20.2,6.5,19,1.09,1.09,-1.354
50,202,1,16,off,18.8,360.0,360.0,-22.8,4.1,-23.9,22.4,16.1,19,0.851,0.851,-1.081
50,203,0,16,off,22.0,360.0,360.0,-23.4,9.4,-26.3,20.2,28.3,19,1.024,1.024,-1.278
50,204,1,16,off,1.8,360.0,360.0,-24.0,4.4,-23.0,18.7,24.1,19,1.591,1.591,-1.926
50,205,0,16,off,5.5,360.0,360.0,-24.3,11.4,-12.4,20.5,31.7,19,1.189,1.189,-1.467
50,206,1,16,off,27.7,360.0,360.0,-24.3,4.1,-24.7,20.9,30.7,19,1.247,1.247,-1.533
50,207,0,16,off,25.6,360.0,360.0,-23.1,10.1,-33.2,24.6,40.6,19,1.453,1.453,-1.769
50,208,1,16,off,35.4,360.0,360.0,-21.7,3.4,-23.5,23.6,23.2,19,1.591,1.591,-1.926
50,209,0,16,off,1.2,360.0,360.0,-29.1,2.9,-23.3,17.1,18.3,19,1.189,1.189,-1.467
50,210,1,16,off,-1.8,360.0,360.0,-19.4,0.9,-24.0,19.0,20.1,19,2.035,2.035,-2.433
50,211,0,16,off,13.4,360.0,360.0,-18.3,12.4,-21.5,21.6,37.5,19,0.561,0.561,-0.75
50,212,1,16,off,20.3,360.0,360.0,-25.2,3.8,-25.3,29.3,48.5,19,0.777,0.777,-0.996
50,213,0,16,off,8.6,360.0,360.0,-13.8,13.1,-36.0,13.0,-12.7,19,0.76,0.76,-0.977
50,214,1,16,off,19.9,360.0,360.0,-27.0,1.6,-32.3,16.0,-1.2,19,0.27,0.27,-0.417
50,215,0,16,off,26.7,360.0,360.0,-15.4,10.4,-24.8,21.0,10.8,19,1.42,1.42,-1.731
50,216,1,16,off,13.7,360.0,360.0,-21.7,6.0,-15.9,20.0,16.4,19,0.259,0.259,-0.405
50,217,0,16,off,1.1,360.0,360.0,-23.1,0.6,-37.5,13.8,-8.4,19,1.387,1.387,-1.693
50,218,1,16,off,14.3,360.0,360.0,-19.5,6.2,-16.7,26.3,28.0,19,0.259,0.259,-0.405
50,219,0,16,off,19.0,360.0,360.0,-22.8,0.7,-23.9,21.9,17.1,19,0.958,0.958,-1.203
50,220,1,17,peak,8.7,360.0,360.0,-22.6,7.5,-35.6,21.4,21.9,19,0.555,0.555,-0.743
50,221,0,17,peak,6.3,360.0,360.0,-22.9,0.7,-14.3,25.9,31.7,19,0.859,0.859,-1.09
50,222,1,17,peak,17.6,360.0,360.0,-25.8,4.0,-12.2,26.8,38.5,19,0.581,0.581,-0.773
50,223,0,17,peak,20.9,360.0,360.0,-23.2,1.1,-31.4,31.1,39.9,19,1.024,1.024,-1.278
50,224,1,17,peak,24.7,360.0,360.0,-23.0,0.2,-9.4,23.2,34.3,19,0.666,0.666,-0.87
50,225,0,17,peak,3.7,360.0,360.0,-26.2,3.7,-35.6,23.0,36.3,19,1.024,1.024,-1.278
50,226,1,17,peak,13.9,360.0,360.0,-29.1,6.3,-30.3,29.2,43.3,19,0.629,0.629,-0.827
50,227,0,17,peak,17.2,360.0,360.0,-24.2,6.1,-22.8,31.1,45.6,19,0.662,0.662,-0.865
50,228,1,17,peak,19.8,360.0,360.0,-29.3,6.0,-21.3,21.5,13.6,19,0.37,0.37,-0.532
50,229,0,17,peak,23.7,360.0,360.0,-24.0,7.4,-1.5,28.5,48.7,19,0.397,0.397,-0.563
50,230,1,17,peak,15.6,360.0,360.0,-28.6,5.3,-34.3,16.5,3.8,19,0.666,0.666,-0.87
50,231,0,17,peak,29.5,360.0,360.0,-15.6,0.9,-23.2,28.8,45.1,19,0.925,0.925,-1.165
