ep,tid,dir,hour,period,delta_t,base_hw,eff_hw,s_hold_mean,s_hold_std,hold_mean,hold_std,hold_max,hold_n,gap_dev,penalty,reward
50,69,0,9,peak,-14.6,345.0,345.0,-49.6,0.0,5.8,40.6,59.8,19,1.037,1.037,-4.243
50,70,1,9,peak,-12.0,348.0,348.0,6.1,19.1,-12.7,37.3,60.0,19,1.007,1.007,-4.211
50,71,0,9,peak,5.6,366.0,366.0,27.0,0.0,-35.8,32.5,54.9,19,0.721,0.721,-3.91
50,72,1,9,peak,4.9,365.0,365.0,-6.5,23.7,-21.8,45.4,55.4,19,0.273,0.273,-3.44
50,73,0,9,peak,39.2,399.0,399.0,0.0,0.0,-33.0,42.4,55.3,19,0.664,0.664,-3.851
50,74,1,9,peak,-22.1,338.0,338.0,-19.5,12.3,29.7,48.6,59.7,19,1.124,1.124,-4.335
50,75,0,9,peak,32.3,392.0,392.0,-31.4,0.0,9.1,36.6,59.9,19,0.362,0.362,-3.533
50,76,1,9,peak,12.8,373.0,373.0,-19.5,12.3,-51.9,11.3,-12.6,19,1.029,1.029,-4.235
50,77,0,9,peak,27.7,388.0,388.0,-31.4,0.0,-40.1,33.1,39.5,19,0.393,0.393,-3.565
50,78,1,9,peak,-12.7,347.0,347.0,-3.7,20.4,-23.0,48.7,59.2,19,0.59,0.59,-3.773
50,79,0,9,peak,28.6,389.0,389.0,-18.9,0.0,-20.2,44.2,55.5,19,0.459,0.459,-3.635
50,80,1,10,off,-54.8,305.0,305.0,-3.7,20.4,0.2,44.6,59.9,19,0.756,0.756,-3.948
50,81,0,10,off,-6.5,354.0,354.0,-18.9,0.0,21.4,44.6,59.9,19,0.879,0.879,-4.077
50,82,1,10,off,5.6,366.0,366.0,-26.3,2.2,-36.3,39.0,54.2,19,0.375,0.375,-3.547
50,83,0,10,off,-1.2,359.0,359.0,-57.5,0.0,-33.9,41.6,56.5,19,0.619,0.619,-3.804
50,84,1,10,off,-64.8,295.0,295.0,-10.7,22.1,-24.4,48.3,59.4,19,0.577,0.577,-3.76
50,85,0,10,off,55.4,415.0,415.0,31.2,0.0,-37.6,39.2,59.8,19,0.282,0.282,-3.449
50,86,1,10,off,21.3,381.0,381.0,-4.0,24.4,26.8,50.4,60.0,19,1.272,1.272,-4.491
50,87,0,10,off,-36.6,323.0,323.0,31.2,0.0,30.4,46.0,60.0,19,0.979,0.979,-4.182
50,88,1,10,off,6.9,367.0,367.0,-34.3,0.0,-49.8,23.3,47.0,19,1.006,1.006,-4.211
50,89,0,10,off,-4.0,356.0,356.0,-53.8,0.0,-41.6,35.0,57.9,19,1.386,1.386,-4.61
50,90,1,10,off,16.4,376.0,376.0,-2.8,23.8,-37.1,39.9,57.6,19,0.299,0.299,-3.467
50,91,0,10,off,-38.5,321.0,321.0,1.8,0.0,-6.3,37.0,60.0,19,0.641,0.641,-3.827
50,92,1,10,off,17.4,377.0,377.0,-2.8,23.8,-24.2,43.4,59.5,19,0.575,0.575,-3.757
50,93,0,10,off,-20.7,339.0,339.0,-6.2,7.9,-32.7,35.4,55.3,19,0.423,0.423,-3.597
50,94,1,10,off,12.0,372.0,372.0,-8.0,29.0,19.0,53.1,59.9,19,1.484,1.484,-4.714
50,95,0,10,off,18.4,378.0,378.0,0.0,0.0,-25.5,40.2,57.1,19,0.52,0.52,-3.699
50,96,1,10,off,-27.2,333.0,333.0,-22.1,18.8,-50.1,16.7,11.9,19,1.834,1.834,-5.082
50,97,0,10,off,-58.3,302.0,302.0,-20.5,0.0,-18.2,43.5,56.2,19,0.123,0.123,-3.282
50,98,1,10,off,2.3,362.0,362.0,-14.7,19.2,-14.2,34.0,60.0,19,1.231,1.231,-4.448
50,99,0,10,off,3.7,364.0,364.0,-52.1,0.0,24.1,40.2,59.8,19,0.303,0.303,-3.472
50,100,1,11,off,33.3,393.0,393.0,-37.4,3.5,1.2,48.4,59.5,19,0.741,0.741,-3.931
50,101,0,11,off,-2.1,358.0,358.0,29.1,0.0,-44.2,31.5,52.8,19,0.558,0.558,-3.739
50,102,1,11,off,11.9,372.0,372.0,-16.7,24.1,6.0,41.7,59.9,19,0.904,0.904,-4.103
50,103,0,11,off,18.9,379.0,379.0,29.1,0.0,-34.8,37.1,56.8,19,0.485,0.485,-3.662
50,104,1,11,off,16.0,376.0,376.0,-7.2,14.6,-37.7,33.9,51.5,19,0.692,0.692,-3.88
50,105,0,11,off,58.5,418.0,418.0,-19.4,17.8,-17.2,48.5,58.3,19,0.958,0.958,-4.16
50,106,1,11,off,65.4,425.0,425.0,-21.8,0.0,-5.5,38.6,56.6,19,0.805,0.805,-3.999
50,107,0,11,off,-3.5,357.0,357.0,-1.6,0.0,-15.8,40.7,59.8,19,0.74,0.74,-3.931
50,108,1,11,off,14.9,375.0,375.0,-28.5,6.6,-18.2,43.0,59.5,19,0.856,0.856,-4.053
50,109,0,11,off,34.3,394.0,394.0,-26.2,0.0,-7.8,44.1,55.4,19,0.255,0.255,-3.42
50,110,1,11,off,-94.4,266.0,266.0,-9.5,28.5,20.4,41.7,59.9,19,0.312,0.312,-3.48
50,111,0,11,off,-42.0,318.0,318.0,0.0,0.0,17.7,48.9,59.9,19,1.037,1.037,-4.243
50,112,1,11,off,-58.0,302.0,302.0,-20.5,28.0,-2.4,41.0,59.3,19,0.891,0.891,-4.09
50,113,0,11,off,-15.3,345.0,345.0,-38.0,0.0,-41.3,26.1,56.0,19,1.581,1.581,-4.816
50,114,1,11,off,-16.4,344.0,344.0,-11.7,30.7,-36.8,40.1,57.7,19,0.856,0.856,-4.052
50,115,0,11,off,44.4,404.0,404.0,22.5,0.0,-33.5,42.0,54.7,19,0.925,0.925,-4.126
50,116,1,11,off,-51.5,308.0,308.0,8.5,17.4,-19.8,45.1,59.6,19,0.708,0.708,-3.897
50,117,0,11,off,11.1,371.0,371.0,-25.9,0.0,-26.7,49.6,57.5,19,0.968,0.968,-4.171
50,118,1,11,off,20.6,381.0,381.0,-21.4,12.5,-10.5,42.4,59.9,19,0.784,0.784,-3.978
50,119,0,11,off,-10.9,349.0,349.0,-50.6,0.0,-24.7,48.3,59.4,19,1.502,1.502,-4.732
50,120,1,12,off,-4.1,356.0,356.0,-30.4,3.5,-7.2,39.8,58.9,19,0.309,0.309,-3.477
50,121,0,12,off,7.9,368.0,368.0,-50.6,0.0,31.7,47.6,60.0,19,1.554,1.554,-4.787
50,122,1,12,off,-14.6,345.0,345.0,-30.4,3.5,26.0,46.2,59.9,19,0.664,0.664,-3.851
50,123,0,12,off,5.8,366.0,366.0,15.6,0.0,-55.0,6.1,-33.5,19,1.135,1.135,-4.347
50,124,1,12,off,-18.1,342.0,342.0,-23.5,3.4,-40.8,34.5,58.8,19,0.999,0.999,-4.203
50,125,0,12,off,20.2,380.0,380.0,-14.2,0.0,-1.5,37.7,59.6,19,0.254,0.254,-3.419
50,126,1,12,off,21.9,382.0,382.0,-32.4,12.3,-27.9,37.3,59.0,19,0.562,0.562,-3.743
50,127,0,12,off,9.8,370.0,370.0,0.0,0.0,-33.0,36.6,58.1,19,0.055,0.055,-3.21
50,128,1,12,off,20.2,380.0,380.0,-7.6,28.3,-23.4,43.1,59.0,19,0.582,0.582,-3.765
50,129,0,12,off,16.6,377.0,377.0,6.9,0.0,-13.6,46.7,57.2,19,0.324,0.324,-3.493
50,130,1,12,off,-3.9,356.0,356.0,-27.5,8.3,-9.9,43.0,60.0,19,0.874,0.874,-4.072
50,131,0,12,off,3.4,363.0,363.0,-7.6,0.0,-9.7,38.3,59.9,19,0.388,0.388,-3.561
50,132,1,12,off,-4.2,356.0,356.0,-27.5,8.3,-37.8,37.8,59.6,19,0.419,0.419,-3.593
50,133,0,12,off,16.3,376.0,376.0,-7.6,0.0,-32.7,36.0,55.3,19,0.196,0.196,-3.358
50,134,1,12,off,2.5,363.0,363.0,-18.0,1.2,-7.2,39.7,59.8,19,0.393,0.393,-3.566
50,135,0,12,off,45.3,405.0,405.0,-19.9,0.0,25.3,40.0,59.8,19,0.6,0.6,-3.783
50,136,1,12,off,56.8,417.0,417.0,-18.0,1.2,20.6,53.6,59.9,19,1.011,1.011,-4.216
50,137,0,12,off,28.3,388.0,388.0,-19.9,0.0,-34.2,38.2,52.3,19,1.059,1.059,-4.267
50,138,1,12,off,-29.4,331.0,331.0,-25.4,15.0,-26.1,49.1,59.3,19,1.714,1.714,-4.955
50,139,0,12,off,25.2,385.0,385.0,-4.9,0.0,-16.6,50.7,59.4,19,1.771,1.771,-5.016
50,140,1,13,off,-20.3,340.0,340.0,-37.0,3.4,-23.3,37.6,60.0,19,1.052,1.052,-4.259
50,141,0,13,off,11.5,371.0,371.0,16.5,0.0,-18.0,40.1,60.0,19,1.438,1.438,-4.665
50,142,1,13,off,-0.7,359.0,359.0,-9.9,23.7,-34.6,39.1,56.9,19,0.289,0.289,-3.456
50,143,0,13,off,4.3,364.0,364.0,-21.0,0.0,-15.0,41.8,57.1,19,0.743,0.743,-3.934
50,144,1,13,off,44.2,404.0,404.0,-7.2,21.1,-21.5,44.3,59.6,19,0.34,0.34,-3.51
50,145,0,13,off,-43.4,317.0,317.0,-10.8,0.0,-15.8,34.3,59.4,19,0.924,0.924,-4.124
50,146,1,13,off,2.7,363.0,363.0,-27.4,1.0,-5.9,44.1,59.7,19,0.278,0.278,-3.445
50,147,0,13,off,-0.9,359.0,359.0,-10.8,0.0,-41.3,33.6,57.7,19,0.765,0.765,-3.957
50,148,1,13,off,33.8,394.0,394.0,-27.4,1.0,11.7,51.9,59.9,19,0.314,0.314,-3.483
50,149,0,13,off,33.6,394.0,394.0,-9.6,0.0,-24.1,44.2,59.2,19,0.714,0.714,-3.903
50,150,1,13,off,-13.7,346.0,346.0,-40.8,14.4,-39.1,40.7,56.9,19,0.488,0.488,-3.665
50,151,0,13,off,-37.4,323.0,323.0,-35.3,5.9,7.9,41.8,59.9,19,0.577,0.577,-3.76
50,152,1,13,off,8.7,369.0,369.0,-55.1,0.0,-22.2,43.0,59.1,19,0.57,0.57,-3.752
50,153,0,13,off,79.6,440.0,440.0,21.7,0.0,-29.7,47.8,56.4,19,0.543,0.543,-3.724
50,154,1,13,off,0.1,360.0,360.0,-2.9,30.1,27.0,37.1,59.9,19,0.404,0.404,-3.577
50,155,0,13,off,-17.3,343.0,343.0,-25.2,0.0,20.0,36.0,59.9,19,0.399,0.399,-3.572
50,156,1,13,off,20.8,381.0,381.0,-2.9,30.1,-28.5,43.2,52.8,19,0.771,0.771,-3.964
50,157,0,13,off,-9.8,350.0,350.0,-25.2,0.0,-29.9,37.7,59.5,19,0.322,0.322,-3.491
50,158,1,13,off,10.8,371.0,371.0,-24.4,8.7,-14.8,45.8,59.9,19,1.027,1.027,-4.233
50,159,0,13,off,7.7,368.0,368.0,-12.0,0.0,-26.4,45.7,58.5,19,0.68,0.68,-3.867
50,160,1,14,off,30.9,391.0,391.0,-15.8,0.0,-36.3,35.0,55.1,19,0.442,0.442,-3.617
50,161,0,14,off,37.9,398.0,398.0,-37.3,0.0,-2.9,40.0,59.9,19,0.966,0.966,-4.168
50,162,1,14,off,-37.7,322.0,322.0,-13.5,2.3,7.3,35.2,59.4,19,0.26,0.26,-3.426
50,163,0,14,off,9.6,370.0,370.0,-37.3,0.0,-27.7,47.1,59.2,19,1.496,1.496,-4.726
50,164,1,14,off,49.3,409.0,409.0,-22.4,11.3,-16.5,46.2,59.8,19,0.815,0.815,-4.01
50,165,0,14,off,18.5,378.0,378.0,-7.1,0.0,28.0,51.8,60.0,19,1.987,1.987,-5.242
50,166,1,14,off,-21.9,338.0,338.0,-34.6,0.9,-19.4,37.1,59.7,19,1.03,1.03,-4.235
50,167,0,14,off,34.9,395.0,395.0,0.0,0.0,-55.0,7.6,-29.9,19,1.19,1.19,-4.405
50,168,1,14,off,16.7,377.0,377.0,-10.9,23.8,-29.4,37.8,48.7,19,0.646,0.646,-3.832
50,169,0,14,off,27.9,388.0,388.0,16.6,0.0,2.1,41.5,60.0,19,0.349,0.349,-3.519
50,170,1,14,off,-32.0,328.0,328.0,-5.6,19.1,16.3,39.0,59.7,19,0.524,0.524,-3.703
50,171,0,14,off,76.5,436.0,436.0,-23.6,0.0,22.5,44.9,59.8,19,0.281,0.281,-3.448
50,172,1,14,off,-14.6,345.0,345.0,0.9,20.5,-27.8,45.1,55.2,19,0.81,0.81,-4.004
50,173,0,14,off,13.9,374.0,374.0,-35.6,0.0,-33.5,43.0,58.5,19,0.302,0.302,-3.47
50,174,1,14,off,26.4,386.0,386.0,-18.3,1.3,-2.8,39.5,60.0,19,0.807,0.807,-4.002
50,175,0,14,off,90.5,450.0,450.0,-23.3,0.0,5.1,39.7,59.9,19,0.342,0.342,-3.512
50,176,1,14,off,-19.4,341.0,341.0,-17.5,0.4,19.2,41.1,59.6,19,0.491,0.491,-3.668
50,177,0,14,off,28.9,389.0,389.0,0.0,0.0,-26.3,49.7,59.9,19,0.61,0.61,-3.794
50,178,1,14,off,36.7,397.0,397.0,-25.6,11.5,-30.5,38.5,59.4,19,0.871,0.871,-4.069
50,179,0,14,off,10.0,370.0,370.0,0.0,0.0,-12.6,45.0,59.9,19,0.667,0.667,-3.853
50,180,1,15,off,-13.5,346.0,346.0,-33.7,8.0,-34.6,43.4,55.5,19,0.774,0.774,-3.967
50,181,0,15,off,13.7,374.0,374.0,-40.1,0.0,26.3,37.2,59.7,19,0.839,0.839,-4.035
50,182,1,15,off,-24.4,336.0,336.0,-33.7,8.0,-20.7,36.1,60.0,19,0.513,0.513,-3.692
50,183,0,15,off,47.1,407.0,407.0,-23.9,0.0,-24.0,49.2,59.6,19,1.627,1.627,-4.864
50,184,1,15,off,-20.2,340.0,340.0,-12.7,18.3,-26.7,44.5,55.5,19,1.175,1.175,-4.388
50,185,0,15,off,28.1,388.0,388.0,-23.9,0.0,-2.4,46.7,60.0,19,1.393,1.393,-4.618
50,186,1,15,off,-45.8,314.0,314.0,-12.7,18.3,8.7,49.1,60.0,19,1.06,1.06,-4.268
50,187,0,15,off,-5.7,354.0,354.0,-23.9,0.0,-31.9,39.1,58.1,19,0.485,0.485,-3.663
50,188,1,15,off,-7.9,352.0,352.0,-1.3,22.2,43.2,34.8,60.0,19,1.165,1.165,-4.378
50,189,0,15,off,17.1,377.0,377.0,27.3,0.0,-17.5,39.8,59.9,19,0.59,0.59,-3.773
50,190,1,15,off,-28.1,332.0,332.0,-12.5,24.3,-50.7,18.5,17.0,19,1.157,1.157,-4.37
50,191,0,15,off,-9.1,351.0,351.0,0.0,0.0,31.9,36.1,59.8,19,0.664,0.664,-3.851
50,192,1,15,off,61.1,421.0,421.0,-3.1,24.9,-12.3,42.3,60.0,19,0.858,0.858,-4.055
50,193,0,15,off,16.5,376.0,376.0,-17.0,0.0,-38.0,39.3,59.9,19,0.491,0.491,-3.669
50,194,1,15,off,6.5,366.0,366.0,-20.9,10.9,-8.1,49.6,54.4,19,2.442,2.442,-5.721
50,195,0,15,off,19.9,380.0,380.0,0.0,0.0,-21.5,53.4,59.3,19,1.758,1.758,-5.002
50,196,1,15,off,-9.7,350.0,350.0,-20.9,10.9,28.6,52.4,60.0,19,2.876,2.876,-6.178
50,197,0,15,off,2.2,362.0,362.0,0.0,0.0,30.5,49.8,60.0,19,2.307,2.307,-5.579
50,198,1,15,off,5.0,365.0,365.0,-30.0,20.3,-56.3,4.1,-44.9,19,1.073,1.073,-4.281
50,199,0,15,off,-1.7,358.0,358.0,0.0,0.0,-54.3,8.7,-26.7,19,1.582,1.582,-4.817
50,200,1,16,off,-1.4,359.0,359.0,-42.2,13.0,-24.7,38.4,59.5,19,0.143,0.143,-3.303
50,201,0,16,off,-11.2,349.0,349.0,-20.5,0.0,-8.9,41.8,60.0,19,1.157,1.157,-4.37
50,202,1,16,off,8.4,368.0,368.0,-55.2,0.0,-40.4,35.3,57.9,19,0.283,0.283,-3.45
50,203,0,16,off,0.3,360.0,360.0,-30.9,0.0,-14.5,40.3,58.7,19,0.97,0.97,-4.173
50,204,1,16,off,-14.9,345.0,345.0,11.5,12.2,-29.4,45.0,57.3,19,0.708,0.708,-3.897
50,205,0,16,off,48.6,409.0,409.0,-8.3,21.1,-26.5,49.9,59.2,19,2.015,2.015,-5.272
50,206,1,16,off,-20.5,339.0,339.0,-5.5,29.2,6.6,45.3,59.9,19,0.721,0.721,-3.91
50,207,0,16,off,-8.5,352.0,352.0,12.9,0.0,3.4,47.6,60.0,19,1.972,1.972,-5.226
50,208,1,16,off,14.3,374.0,374.0,-8.1,26.6,-23.7,44.0,59.8,19,0.899,0.899,-4.098
50,209,0,16,off,22.6,383.0,383.0,12.9,0.0,34.6,48.6,60.0,19,1.039,1.039,-4.245
50,210,1,16,off,-35.7,324.0,324.0,10.7,7.9,-8.2,42.9,59.9,19,0.904,0.904,-4.104
50,211,0,16,off,-10.5,350.0,350.0,-3.0,0.0,-51.4,25.4,56.1,19,0.996,0.996,-4.2
50,212,1,16,off,-22.3,338.0,338.0,-2.1,19.2,27.9,51.5,59.9,19,1.093,1.093,-4.302
50,213,0,16,off,15.1,375.0,375.0,0.0,0.0,29.1,48.5,60.0,19,1.288,1.288,-4.507
50,214,1,16,off,-5.2,355.0,355.0,-27.7,0.0,-49.9,17.0,-4.5,19,1.144,1.144,-4.356
50,215,0,16,off,-5.7,354.0,354.0,15.4,0.0,-41.5,40.0,59.4,19,1.811,1.811,-5.057
50,216,1,16,off,-70.0,290.0,290.0,-21.2,6.5,25.4,34.5,60.0,19,1.06,1.06,-4.268
50,217,0,16,off,0.3,360.0,360.0,-1.7,17.1,17.5,39.9,60.0,19,1.68,1.68,-4.92
50,218,1,16,off,63.5,423.0,423.0,-25.7,0.0,-23.5,44.6,60.0,19,0.953,0.953,-4.155
50,219,0,16,off,-14.6,345.0,345.0,-28.3,0.0,21.3,46.1,60.0,19,1.039,1.039,-4.245
50,220,1,17,peak,-0.2,360.0,360.0,-1.8,23.9,-23.3,37.4,60.0,19,0.833,0.833,-4.028
50,221,0,17,peak,16.0,376.0,376.0,-28.3,0.0,-39.0,41.0,59.4,19,0.393,0.393,-3.565
50,222,1,17,peak,-19.2,341.0,341.0,-1.8,23.9,-30.6,41.4,59.9,19,0.994,0.994,-4.198
50,223,0,17,peak,49.5,409.0,409.0,-28.3,0.0,-29.4,45.1,59.3,19,0.325,0.325,-3.495
50,224,1,17,peak,-11.3,349.0,349.0,-1.8,23.9,-8.0,41.1,60.0,19,0.657,0.657,-3.843
50,225,0,17,peak,-18.5,341.0,341.0,5.4,0.0,3.9,39.9,60.0,19,0.409,0.409,-3.583
50,226,1,17,peak,-28.9,331.0,331.0,-18.3,15.0,-32.7,43.9,59.7,19,0.501,0.501,-3.679
50,227,0,17,peak,-36.9,323.0,323.0,5.4,0.0,-8.8,39.0,60.0,19,0.191,0.191,-3.353
50,228,1,17,peak,-0.4,360.0,360.0,-11.1,7.9,-14.0,41.5,60.0,19,0.238,0.238,-3.402
50,229,0,17,peak,0.1,360.0,360.0,14.3,24.1,-23.9,43.0,59.5,19,0.404,0.404,-3.577
50,230,1,17,peak,-15.1,345.0,345.0,-29.1,10.0,-12.9,44.3,59.8,19,0.182,0.182,-3.343
50,231,0,17,peak,-18.0,342.0,342.0,-10.7,0.0,22.1,39.5,60.0,19,0.556,0.556,-3.738
50,232,1,17,peak,18.4,378.0,378.0,-5.5,33.6,-2.4,38.3,60.0,19,0.636,0.636,-3.821
