ep,tid,dir,hour,period,delta_t,base_hw,eff_hw,s_hold_mean,s_hold_std,hold_mean,hold_std,hold_max,hold_n,gap_dev,penalty,reward
50,118,1,11,off,22.5,382.0,382.0,-18.7,16.1,-19.9,27.7,30.2,19,0.248,0.248,-1.606
50,119,0,11,off,-13.2,347.0,347.0,19.3,0.0,11.1,47.8,59.7,19,0.312,0.312,-1.668
50,120,1,12,off,29.6,390.0,390.0,10.5,13.0,-18.7,38.1,59.7,19,0.262,0.262,-1.62
50,121,0,12,off,8.4,368.0,368.0,0.0,0.0,-13.7,31.6,41.0,19,1.701,1.701,-3.012
50,122,1,12,off,-22.7,337.0,337.0,1.8,0.0,-27.2,25.5,24.3,19,0.903,0.903,-2.241
50,123,0,12,off,-30.9,329.0,329.0,-23.4,0.0,-12.6,48.7,58.6,19,1.711,1.711,-3.022
50,124,1,12,off,-19.1,341.0,341.0,14.5,31.0,39.2,40.6,60.0,19,1.302,1.302,-2.626
50,125,0,12,off,8.0,368.0,368.0,0.0,0.0,13.2,48.7,59.9,19,0.797,0.797,-2.138
50,126,1,12,off,-30.2,330.0,330.0,14.5,31.0,-8.6,23.9,14.8,19,1.005,1.005,-2.339
50,127,0,12,off,2.7,363.0,363.0,-10.4,0.0,-23.0,22.0,12.0,19,1.015,1.015,-2.349
50,128,1,12,off,-21.7,338.0,338.0,45.5,0.0,-3.5,35.4,57.8,19,1.03,1.03,-2.363
50,129,0,12,off,-39.3,321.0,321.0,0.0,0.0,-13.6,32.8,45.9,19,0.962,0.962,-2.298
50,130,1,12,off,-2.3,358.0,358.0,3.3,0.0,35.7,40.2,59.9,19,1.221,1.221,-2.549
50,131,0,12,off,-3.3,357.0,357.0,7.7,0.0,-38.5,27.6,58.6,19,0.814,0.814,-2.154
50,132,1,12,off,11.2,371.0,371.0,1.5,0.0,26.5,40.1,59.1,19,1.306,1.306,-2.631
50,133,0,12,off,-18.6,341.0,341.0,36.7,0.0,-15.3,33.2,47.3,19,1.793,1.793,-3.102
50,134,1,12,off,24.4,384.0,384.0,1.5,0.0,-3.8,33.8,47.0,19,2.184,2.184,-3.48
50,135,0,12,off,-22.5,337.0,337.0,36.7,0.0,48.4,33.3,60.0,19,2.213,2.213,-3.508
50,136,1,12,off,-6.0,354.0,354.0,47.0,0.0,29.9,47.8,59.8,19,1.901,1.901,-3.206
50,137,0,12,off,28.1,388.0,388.0,-25.9,0.0,21.4,25.2,57.9,19,1.096,1.096,-2.427
50,138,1,12,off,-58.9,301.0,301.0,13.5,0.0,-8.0,28.9,34.7,19,0.8,0.8,-2.141
50,139,0,12,off,-20.0,340.0,340.0,-25.9,0.0,-19.8,25.7,31.9,19,0.297,0.297,-1.654
50,140,1,13,off,-15.6,344.0,344.0,13.5,0.0,-12.7,28.5,37.7,19,0.55,0.55,-1.899
50,141,0,13,off,-74.5,285.0,285.0,-25.9,0.0,-21.6,27.1,37.9,19,0.075,0.075,-1.439
50,142,1,13,off,19.4,379.0,379.0,-14.6,5.4,-23.7,38.7,58.8,19,0.35,0.35,-1.705
50,143,0,13,off,-43.2,317.0,317.0,0.0,0.0,-20.9,24.8,34.2,19,0.296,0.296,-1.653
50,144,1,13,off,-25.2,335.0,335.0,0.4,14.9,-31.7,23.1,29.2,19,0.437,0.437,-1.79
50,145,0,13,off,-17.9,342.0,342.0,-0.4,0.0,-3.9,42.1,58.7,19,1.296,1.296,-2.621
50,146,1,13,off,-8.1,352.0,352.0,0.4,14.9,-21.2,34.5,38.0,19,1.429,1.429,-2.749
50,147,0,13,off,-18.9,341.0,341.0,40.3,0.0,-19.4,30.9,46.0,19,1.191,1.191,-2.519
50,148,1,13,off,-31.6,328.0,328.0,-11.8,27.1,-38.6,18.1,7.9,19,1.177,1.177,-2.506
50,149,0,13,off,-24.1,336.0,336.0,27.8,0.0,21.7,49.4,59.9,19,0.563,0.563,-1.912
50,150,1,13,off,10.1,370.0,370.0,-13.2,0.0,51.1,24.8,60.0,19,0.92,0.92,-2.257
50,151,0,13,off,2.5,362.0,362.0,32.3,4.6,-9.5,26.5,25.1,19,0.752,0.752,-2.094
50,152,1,13,off,-15.1,345.0,345.0,-13.2,0.0,2.2,23.4,31.8,19,0.956,0.956,-2.292
50,153,0,13,off,-74.6,285.0,285.0,32.3,4.6,-29.4,30.3,28.4,19,0.596,0.596,-1.943
50,154,1,13,off,25.1,385.0,385.0,-13.2,0.0,11.6,47.1,59.7,19,0.497,0.497,-1.847
50,155,0,13,off,21.0,381.0,381.0,6.7,21.4,30.5,44.4,59.8,19,0.829,0.829,-2.169
50,156,1,13,off,-6.8,353.0,353.0,-18.2,0.0,-19.0,38.0,48.8,19,1.745,1.745,-3.056
50,157,0,13,off,-16.5,343.0,343.0,10.4,20.9,-3.8,32.2,50.4,19,1.942,1.942,-3.246
50,158,1,13,off,3.0,363.0,363.0,-21.5,0.0,-7.5,46.7,58.4,19,1.445,1.445,-2.765
50,159,0,13,off,3.8,364.0,364.0,-24.7,5.1,-27.3,27.9,38.6,19,1.918,1.918,-3.223
50,160,1,14,off,-30.8,329.0,329.0,49.0,0.0,-26.4,21.3,21.5,19,0.159,0.159,-1.52
50,161,0,14,off,15.4,375.0,375.0,-19.3,0.3,-26.6,21.6,24.4,19,0.809,0.809,-2.149
50,162,1,14,off,-0.9,359.0,359.0,49.0,0.0,18.0,50.1,60.0,19,0.327,0.327,-1.683
50,163,0,14,off,72.1,432.0,432.0,-19.3,0.3,-22.2,30.5,41.0,19,0.789,0.789,-2.13
50,164,1,14,off,10.8,371.0,371.0,49.0,0.0,-3.5,30.8,48.4,19,0.813,0.813,-2.154
50,165,0,14,off,14.2,374.0,374.0,-19.0,0.0,54.4,19.5,60.0,19,1.181,1.181,-2.51
50,166,1,14,off,-20.0,340.0,340.0,-9.3,8.4,-32.5,24.9,30.8,19,1.156,1.156,-2.485
50,167,0,14,off,-9.4,351.0,351.0,-27.1,8.2,11.8,25.2,56.4,19,0.766,0.766,-2.108
50,168,1,14,off,3.9,364.0,364.0,-17.7,0.0,-17.2,27.6,32.4,19,1.323,1.323,-2.647
50,169,0,14,off,-20.9,339.0,339.0,-16.1,19.2,-10.4,28.9,43.6,19,0.999,0.999,-2.333
50,170,1,14,off,-4.1,356.0,356.0,-29.6,0.0,-31.1,22.6,27.8,19,1.113,1.113,-2.444
50,171,0,14,off,-96.7,263.0,263.0,-17.5,0.0,24.6,41.9,59.9,19,1.464,1.464,-2.784
50,172,1,14,off,-4.2,356.0,356.0,-3.8,0.0,-24.6,18.1,18.6,19,0.686,0.686,-2.03
50,173,0,14,off,1.9,362.0,362.0,32.7,18.9,-4.6,34.0,51.4,19,0.914,0.914,-2.251
50,174,1,14,off,24.0,384.0,384.0,14.1,17.9,40.2,40.9,59.9,19,0.825,0.825,-2.165
50,175,0,14,off,-11.0,349.0,349.0,51.6,0.0,26.7,45.6,59.9,19,0.904,0.904,-2.242
50,176,1,14,off,9.1,369.0,369.0,2.6,29.4,20.4,32.4,58.9,19,0.979,0.979,-2.314
50,177,0,14,off,-6.6,353.0,353.0,51.6,0.0,-3.3,25.4,30.4,19,0.802,0.802,-2.143
50,178,1,14,off,5.4,365.0,365.0,2.6,29.4,-21.2,23.2,14.7,19,0.876,0.876,-2.214
50,179,0,14,off,-53.8,306.0,306.0,-25.9,0.0,-18.4,36.5,43.1,19,0.867,0.867,-2.205
50,180,1,15,off,-41.0,319.0,319.0,-25.4,1.4,-15.4,30.3,59.6,19,0.996,0.996,-2.33
50,181,0,15,off,-39.8,320.0,320.0,-25.9,0.0,-33.9,18.9,21.0,19,0.801,0.801,-2.141
50,182,1,15,off,7.2,367.0,367.0,-22.0,0.0,-29.9,28.6,33.8,19,1.396,1.396,-2.718
50,183,0,15,off,28.1,388.0,388.0,1.4,14.4,-32.8,23.1,41.0,19,0.284,0.284,-1.641
50,184,1,15,off,-15.0,345.0,345.0,14.1,0.0,39.1,39.6,60.0,19,1.514,1.514,-2.832
50,185,0,15,off,83.7,444.0,444.0,2.6,17.6,-35.2,21.2,34.5,19,0.196,0.196,-1.556
50,186,1,15,off,2.4,362.0,362.0,14.1,0.0,2.5,27.2,40.4,19,1.058,1.058,-2.391
50,187,0,15,off,-11.3,349.0,349.0,-4.5,24.6,-41.2,12.7,-8.0,19,0.412,0.412,-1.765
50,188,1,15,off,24.3,384.0,384.0,54.7,0.0,-1.1,30.9,43.1,19,0.519,0.519,-1.868
50,189,0,15,off,-18.8,341.0,341.0,-4.5,24.6,-35.2,24.8,19.6,19,0.521,0.521,-1.87
50,190,1,15,off,-2.6,357.0,357.0,25.7,29.0,47.8,34.0,60.0,19,0.938,0.938,-2.274
50,191,0,15,off,-12.6,347.0,347.0,-26.1,3.1,-3.5,47.2,59.8,19,0.473,0.473,-1.824
50,192,1,15,off,-26.0,334.0,334.0,11.7,14.6,9.2,28.2,55.7,19,0.861,0.861,-2.2
50,193,0,15,off,-3.2,357.0,357.0,-23.0,0.0,-26.9,22.0,24.9,19,0.787,0.787,-2.128
50,194,1,15,off,-3.1,357.0,357.0,2.1,18.1,-14.5,25.2,21.6,19,0.431,0.431,-1.784
50,195,0,15,off,3.5,363.0,363.0,0.0,0.0,-22.9,32.4,50.6,19,1.954,1.954,-3.258
50,196,1,15,off,-1.7,358.0,358.0,2.8,19.0,-24.8,23.5,22.3,19,0.616,0.616,-1.962
50,197,0,15,off,28.6,389.0,389.0,-11.7,0.0,-36.9,20.8,9.1,19,1.643,1.643,-2.956
50,198,1,15,off,-10.9,349.0,349.0,-1.3,29.7,-35.7,17.2,-2.8,19,0.236,0.236,-1.595
50,199,0,15,off,-26.7,333.0,333.0,-25.8,0.0,-26.3,19.8,20.8,19,0.463,0.463,-1.814
50,200,1,16,off,0.9,361.0,361.0,-31.5,0.5,-21.0,27.5,25.6,19,0.37,0.37,-1.724
50,201,0,16,off,-2.9,357.0,357.0,-25.8,0.0,-18.8,30.4,45.7,19,0.294,0.294,-1.651
50,202,1,16,off,10.0,370.0,370.0,-32.7,0.6,-24.8,28.3,36.0,19,0.52,0.52,-1.87
50,203,0,16,off,13.6,374.0,374.0,-25.8,0.0,54.6,20.8,60.0,19,0.915,0.915,-2.252
50,204,1,16,off,21.2,381.0,381.0,-35.3,3.8,32.9,41.0,60.0,19,0.754,0.754,-2.096
50,205,0,16,off,-27.6,332.0,332.0,3.5,0.0,11.1,17.6,39.7,19,1.078,1.078,-2.409
50,206,1,16,off,15.4,375.0,375.0,-36.3,3.1,-2.5,31.9,52.6,19,0.711,0.711,-2.054
50,207,0,16,off,-16.5,344.0,344.0,-1.0,0.0,-11.7,33.5,53.4,19,0.552,0.552,-1.901
50,208,1,16,off,22.3,382.0,382.0,-29.7,5.3,-23.3,33.1,57.2,19,0.437,0.437,-1.789
50,209,0,16,off,-26.7,333.0,333.0,39.9,0.0,32.1,42.4,60.0,19,0.728,0.728,-2.071
50,210,1,16,off,-7.8,352.0,352.0,-11.9,11.5,14.0,49.1,59.9,19,0.801,0.801,-2.142
50,211,0,16,off,86.9,447.0,447.0,-12.1,0.0,-1.8,26.3,28.9,19,0.603,0.603,-1.95
50,212,1,16,off,-2.6,357.0,357.0,-11.9,11.5,-7.5,33.0,39.8,19,0.827,0.827,-2.167
50,213,0,16,off,29.7,390.0,390.0,12.2,36.2,-1.9,25.2,52.8,19,1.138,1.138,-2.468
50,214,1,16,off,-0.9,359.0,359.0,-23.4,0.0,-8.4,29.7,44.5,19,0.927,0.927,-2.263
50,215,0,16,off,0.0,360.0,360.0,6.2,42.1,-31.1,28.0,55.0,19,0.997,0.997,-2.332
50,216,1,16,off,44.0,404.0,404.0,-26.8,0.0,-39.0,17.7,8.5,19,0.809,0.809,-2.15
50,217,0,16,off,6.6,367.0,367.0,-29.0,7.0,37.6,42.4,60.0,19,0.4,0.4,-1.754
50,218,1,16,off,-9.9,350.0,350.0,-26.8,0.0,-17.7,33.1,52.5,19,0.34,0.34,-1.695
50,219,0,16,off,10.1,370.0,370.0,-23.3,1.3,2.7,30.2,52.6,19,1.022,1.022,-2.356
50,220,1,17,peak,-13.9,346.0,346.0,-16.9,0.0,-27.8,23.2,29.7,19,0.356,0.356,-1.711
50,221,0,17,peak,17.9,378.0,378.0,-23.3,1.3,-35.0,18.8,12.0,19,1.145,1.145,-2.475
50,222,1,17,peak,42.4,402.0,402.0,12.0,0.0,-33.4,18.9,16.8,19,0.503,0.503,-1.853
50,223,0,17,peak,5.4,365.0,365.0,-13.3,11.3,-37.4,15.2,2.3,19,0.862,0.862,-2.201
50,224,1,17,peak,3.7,364.0,364.0,-12.6,0.0,-32.0,20.5,3.3,19,0.567,0.567,-1.915
50,225,0,17,peak,-50.9,309.0,309.0,6.3,28.0,-16.5,28.9,34.8,19,0.97,0.97,-2.305
50,226,1,17,peak,2.2,362.0,362.0,54.8,0.0,-14.4,35.6,40.8,19,1.037,1.037,-2.37
50,227,0,17,peak,-54.9,305.0,305.0,6.3,28.0,-24.7,29.1,38.7,19,0.823,0.823,-2.163
50,228,1,17,peak,20.2,380.0,380.0,54.8,0.0,-11.3,30.9,50.7,19,1.375,1.375,-2.698
50,229,0,17,peak,4.9,365.0,365.0,14.4,19.9,-35.5,17.1,8.8,19,0.401,0.401,-1.755
50,230,1,17,peak,-31.6,328.0,328.0,33.5,0.0,32.6,45.7,60.0,19,0.908,0.908,-2.245
50,231,0,17,peak,-23.7,336.0,336.0,16.3,0.0,-46.8,10.2,-28.5,19,0.289,0.289,-1.646
50,232,1,17,peak,90.4,450.0,450.0,-0.8,0.0,1.7,33.2,57.8,19,0.531,0.531,-1.88
