timestamp,bid_price_1,ask_price_1,bid_size_1,ask_size_1
159.0,99.51660876609903,99.52577711933576,401.15401849469754,1371.8507316355287
160.0,99.5269801627801,99.53561208220681,377.31241338942914,1372.6875866105713
161.0,99.50602943013621,99.51415154388508,587.8281605919719,1139.8523219005149
162.0,99.50667631701641,99.51432517600723,345.2562189101132,1360.8511549436503
163.0,99.46170337109865,99.46892473761682,389.12417748157566,1296.2156269935058
164.0,99.52245466400049,99.52930262098607,423.28962004645325,1242.1450767741183
165.0,99.50672017303079,99.51325607141565,344.95242994936604,1301.4941794573606
166.0,99.50777149728,99.51406276186174,266.75363068898963,1361.6739565723128
167.0,99.45773934312501,99.4638581602199,251.69013380180735,1359.736885469707
168.0,99.41452556952386,99.42054748194239,502.9619345535711,1092.5295682589554
169.0,99.46096516867784,99.46696760536976,495.785688698477,1084.8790273288112
170.0,99.47359028034694,99.4796510493349,434.6863528682097,1132.3009452395709
171.0,99.45897374993717,99.46516952387199,613.4905057317748,941.0062321740413
172.0,99.40787279191443,99.41427761572922,401.32369821509394,1141.903572963606
173.0,99.45109387253338,99.45777772224316,488.3142971733475,1044.8954895780516
174.0,99.41194628406913,99.41897370476721,603.5913814453695,920.8803604070539
175.0,99.39054909681556,99.39797794637681,472.0677731576684,1044.9693136977976
176.0,99.37689951401055,99.38477983695361,612.9578411532102,897.9683584798872
177.0,99.38376777319635,99.39214082662406,644.4653478815117,861.6904818209194
178.0,99.37967603286145,99.3885734834382,638.5106222309627,864.2284300849007
179.0,99.37402457432344,99.38346788191961,725.8067357569962,774.8784968657168
180.0,99.43832110724135,99.44832110724134,795.3168778494642,704.6831221505357
181.0,99.4410160893688,99.45157278177264,846.7821485979985,653.9030840247148
182.0,99.45643150242518,99.46753405184845,685.2619277649899,817.4771245508734
183.0,99.40593890951124,99.41756585608354,705.1504831224829,801.0053465799481
184.0,99.42953265090728,99.44165232796422,1001.9418989368035,508.9843006962935
185.0,99.37534503582101,99.38791618625977,953.4633615946858,563.57372526078
186.0,99.35603715722048,99.36900973652239,974.6863037377818,549.7854381146415
187.0,99.43932908963797,99.45264523992819,1107.316859678016,425.89292707338313
188.0,99.41968661964161,99.4332817958268,1107.0813925928674,436.14587858583224
189.0,99.42516098689198,99.43896521295717,1013.915183461699,540.5815544441172
190.0,99.39054958900262,99.40448882001466,1140.0606598176698,426.9266382901109
191.0,99.35846871938377,99.37246628269183,1198.4699695788956,382.19474644839204
192.0,99.40446435069806,99.41844243827954,1321.4929259138053,273.9985768987208
193.0,99.39933312321625,99.41321430612135,1344.0520645019808,267.37495476953393
194.0,99.40638492075638,99.42009365617466,1309.8497573039763,318.5778299573262
195.0,99.40538345106529,99.41884755268043,1237.586624278659,408.85998512806657
196.0,99.36436961062937,99.3775216536438,1158.3274933142354,507.107203506335
197.0,99.36523351681033,99.37801215029218,1376.3318709946752,309.0079334804059
198.0,99.41153479729985,99.42388593830901,1321.4245762263033,384.6827976274598
199.0,99.39444602166365,99.4063239079148,1118.2188208191433,609.4616616733431
200.0,99.41430508889259,99.4256731694659,1310.1848841350934,439.81511586490655
201.0,99.45963787214525,99.47046951890853,1240.8466054020666,532.1581447281602
202.0,99.42542201211783,99.43570103801282,1288.1642941193313,508.46738434276824
203.0,99.46207322313126,99.47179419723628,1143.7730627049655,677.0429625223842
204.0,99.40181292029156,99.4109812735283,1272.4125614645482,573.0789413479778
205.0,99.4304419519456,99.4390738713723,1343.7624974903028,526.8279799584366
206.0,99.42585857491586,99.43398068866473,1312.921758966055,583.1223956250648
207.0,99.39463114605296,99.40228000504378,1090.1068685446155,831.6758989352685
208.0,99.39252771353907,99.39974908005723,1381.7071772558788,566.028591110295
209.0,99.37854291898925,99.38539087597484,1231.665889657594,742.1661322209344
210.0,99.32624173074382,99.33277762912869,1019.6609430799724,980.3390569200274
211.0,99.36263775271743,99.36892901729917,908.2959377627116,1117.8720403587602
212.0,99.40016271129483,99.40628152838971,754.6578974635253,1297.6063341703016
213.0,99.36150694832136,99.3675288607399,904.5536008970939,1173.6636316230215
214.0,99.34533670662425,99.35133914331617,753.3247291501477,1350.6311162587315
215.0,99.32402145652996,99.33008222551793,765.5841349389207,1363.8253876123395
216.0,99.31079048211504,99.31698625604986,622.053531718467,1532.4549654690065
217.0,99.26106940810907,99.26747423192386,554.3314466902468,1624.8525280824024
218.0,99.28573041066585,99.29241426037564,645.0241427827427,1558.3441787551565
219.0,99.28103800447496,99.28806542517304,413.6822376073345,1813.313012262439
220.0,99.23886248345163,99.24629133301288,501.40269511020324,1748.5973048897972
221.0,99.21380505159462,99.22168537453769,681.6532681469164,1590.6662493605968
222.0,99.18210576033331,99.19047881376102,753.2169833357301,1540.6756428105064
223.0,99.17048506547202,99.17938251604876,588.3855324598102,1726.2746630651088
224.0,99.18479370237048,99.19423700996666,423.1753770848664,1911.3899260945627
225.0,99.19732438221541,99.2073243822154,507.6639272629016,1845.8894633303719
226.0,99.15231354113351,99.16287023353735,530.4472023339891,1841.1252104047073
227.0,99.14705406965763,99.1581566190809,537.1548443513569,1851.4181363771281
228.0,99.1085917237106,99.12021867028291,711.6557320518074,1692.8527651356662
229.0,99.04412589629912,99.05624557335607,596.1610071063416,1823.1742768663696
230.0,99.00033063280269,99.01290178324145,732.1728323252638,1700.8398695669557
231.0,98.99370811112313,99.00668069042503,413.62937778837096,2031.873884305813
232.0,98.93217264515329,98.94548879544351,889.2934298779783,1567.4792989433222
233.0,98.90383082257028,98.91742599875548,618.4414460355948,1848.3487672130059
234.0,98.91085277973305,98.92465700579824,669.8513516562193,1805.6769064913574
235.0,98.88040757754594,98.89434680855798,779.7942506153504,1703.1686625291836
236.0,98.85018401380621,98.86418157711428,1053.2409927812957,1435.8328075856073
237.0,98.81596471859578,98.82994280617726,1099.7531893462276,1394.0909809513412
238.0,98.75245927901011,98.7663404619152,924.2262231953474,1573.0347244887892
239.0,98.73911503914239,98.75282377456067,1456.9176590529494,1042.3971083243375
240.0,98.74249501646658,98.75595911808172,1286.5900051922613,1213.4099948077387
241.0,98.74650577242828,98.75965781544271,1345.488691839303,1153.8260755379838
242.0,98.71363806741732,98.72641670089916,1677.3321075071458,819.9288401769908
243.0,98.68591093748998,98.69826207849914,1225.804080758477,1268.0400895390917
244.0,98.71324099329343,98.72511887954457,1323.6148650757495,1165.4589352911532
245.0,98.68280165552558,98.69416973609889,1705.1069772716899,777.8559358728447
246.0,98.67817853137808,98.68901017814136,1431.3870712147932,1044.1411869327835
247.0,98.58500294920564,98.59528197510063,1893.208081232578,573.5821320160231
248.0,98.55797351898312,98.56769449308814,1808.0924351930976,648.6802936282033
249.0,98.52983010257398,98.53899845581071,1919.4796732648601,526.0235888293241
250.0,98.48840999883924,98.49704191826595,1754.2801030513174,678.732598840902
251.0,98.54463325337497,98.55275536712384,1675.6062868080232,743.7289971646886
252.0,98.53824768040913,98.54589653939995,1949.5160095164854,454.99248767098857
253.0,98.48406146091357,98.49128282743173,1712.0819334676817,676.4910472608041
254.0,98.49105901340805,98.49790697039363,1778.3807724903202,593.191640248377
255.0,98.49684244375857,98.50337834214344,1812.1342925772576,541.4190980160159
256.0,98.50411413129814,98.51040539587987,1648.634866939146,685.9304362402836
257.0,98.55607249640317,98.56219131349806,1774.5809659391332,540.0792295857858
258.0,98.56060776152259,98.56662967394112,2003.8174001171708,290.0752260290658
259.0,98.57089650992336,98.57689894661527,1602.5457133206037,669.7738041869098
260.0,98.5524029779671,98.55846374695507,1578.824346432274,671.1756535677267
261.0,98.52332184366507,98.5295176175999,1601.1219843234585,625.8732655463153
262.0,98.52708058754638,98.53348541136117,1632.1037315290805,571.2645900088193
263.0,98.52869920746592,98.53538305717571,1523.2744741004399,655.90950067221
264.0,98.50252391680789,98.50955133750597,1331.4984835814198,823.010013606054
265.0,98.48746652540072,98.49489537496197,1327.1831036415333,802.2264189097272
266.0,98.49124716312447,98.49912748606754,1316.8378902186143,787.1179551902652
267.0,98.4974885698427,98.5058616232704,1045.844676473559,1032.3725560465573
268.0,98.47621477414327,98.48511222472001,978.1175264474682,1074.1467051863592
269.0,98.40376874807502,98.4132120556712,1035.5422595219065,990.6257185995655
270.0,98.40903992017279,98.41903992017278,1010.9808937431984,989.0191062568018
271.0,98.39425128768524,98.40480798008907,911.4627704477298,1062.3692514307993
272.0,98.35901175571705,98.37011430514032,818.8438263254874,1128.891942040686
273.0,98.33701593580318,98.34864288237549,766.4805803360192,1155.3021871438652
274.0,98.29187620575479,98.30399588281173,746.3750259630208,1149.6691286280993
275.0,98.2928911132418,98.30546226368055,704.5305824979248,1166.0598949508153
276.0,98.27329232217656,98.28626490147846,608.763581811593,1236.7279210009335
277.0,98.21005576144749,98.22337191173771,635.7005462358078,1185.1154789915422
278.0,98.21298770982163,98.22658288600682,580.7834202940429,1215.8482581680569
279.0,98.21989858977821,98.2337028158434,522.1905079896176,1250.8142421406096
280.0,98.20378173723378,98.21772096824583,389.5926117364902,1360.4073882635103
281.0,98.20910239346215,98.22309995677021,495.8417052636802,1231.8387772288065
282.0,98.14958104119783,98.16355912877931,427.9978900945871,1278.1094837591766
283.0,98.18112546384457,98.19500664674966,443.72070744282416,1241.6190970322573
284.0,98.18088946724222,98.1945982026605,478.12426501866577,1187.310431801905
285.0,98.20573449036905,98.2191985919842,216.57240778954153,1429.8742016171846
286.0,98.10626645841262,98.11941850142705,354.46178796135365,1273.9657992999491
287.0,98.04527051637933,98.05804914986118,408.7253367289621,1202.7016825425528
288.0,98.01481595868904,98.0271670996982,256.35244325817393,1339.1390595543526
289.0,97.99048241741336,98.0023603036645,513.922261751837,1066.7424542754509
290.0,98.04396135446324,98.05532943503654,435.78309952509807,1131.204198582683
291.0,98.03240907505793,98.0432407218212,580.0792862900885,974.4174516157278
292.0,97.98409165016555,97.99437067606054,433.8689516151314,1109.3583195635683
293.0,97.99068674389093,98.00040771799596,420.5925599980921,1112.6172267533072
294.0,97.98621071831599,97.99537907155272,552.0156407175386,972.4561011348846
295.0,97.95416917567768,97.96280109510438,640.4750045004921,876.5620823549738
296.0,97.9755143636547,97.98363647740356,581.3784619519198,929.5477376811774
297.0,98.00728404829688,98.0149329072877,677.8741699973237,828.2816597051076
298.0,97.99369394714331,98.00091531366148,701.246430609823,801.4926217060404
299.0,97.95679150624933,97.96363946323491,739.8171225581262,760.8681100645869
300.0,97.9749415605353,97.98147745892017,602.4486601611181,897.5513398388819
301.0,97.98082583165314,97.98711709623487,788.515407654164,712.169824968549
302.0,97.96742784328791,97.9735466603828,684.2191103717383,818.519941944125
303.0,97.93465732481322,97.94067923723175,826.8618480987128,679.2939816037182
304.0,97.92290808364784,97.92891052033976,720.0344134396134,790.8917861934835
305.0,97.93336263198842,97.93942340097638,1048.7857758709133,468.2513109845525
306.0,97.93691889421264,97.94311466814746,953.6853554726649,570.7863863797583
307.0,97.8442867124915,97.85069153630629,1118.3522291819927,414.85755756940677
308.0,97.86803744616743,97.87472129587722,1075.4637181777366,467.7635530009624
309.0,97.93039590756672,97.9374233282648,1186.7142989516408,367.7824389541749
310.0,97.94723631426632,97.95466516382757,1263.3987508503092,303.5885472574712
311.0,97.98165496266837,97.98953528561144,1216.074221721085,364.59049430620286
312.0,97.98652687955888,97.99489993298658,1163.4019655372688,432.08953727525727
313.0,98.05865680919035,98.06755425976709,1326.7924955454296,284.6345237260847
314.0,98.06491007197755,98.07435337957372,1244.0168720686117,384.41071519269116
315.0,98.11707193128835,98.12707193128834,1295.6033448159799,350.8432645907465
316.0,98.17431965687537,98.18487634927921,1285.1738583617998,380.2608384587712
317.0,98.17423051356332,98.18533306298659,1198.2616977849254,487.0781066901562
318.0,98.20567605230778,98.21730299888009,1278.9844720589372,427.12290179482665
319.0,98.1594556037059,98.17157528076284,1406.2293290775967,321.45115341488895
320.0,98.17873368090355,98.19130483134231,1195.687374861083,554.3126251389164
321.0,98.13006385211777,98.14303643141967,1210.8878751227317,562.1168750074943
322.0,98.15070218434347,98.1640183346337,1377.430122305115,419.2015561569842
323.0,98.1407184064116,98.15431358259679,1299.3371680203923,521.4788572069573
324.0,98.13721267477177,98.15101690083696,1334.9865709904514,510.50493182207475
325.0,98.1110034612754,98.12494269228745,1315.5603127636405,555.030164685099
326.0,98.12256663760066,98.13656420090872,1062.9307904314824,833.1133641596379
327.0,98.14588789767276,98.15986598525424,1043.2200668778003,878.5627006020843
328.0,98.11381547457667,98.12769665748176,1115.626001450809,832.1097669153625
329.0,98.10239121640426,98.11609995182253,1052.2839260243431,921.5480958541851
330.0,98.0801357453187,98.09359984693384,1109.8999395012477,890.1000604987512
331.0,98.12194397871548,98.13509602172991,901.4508193910893,1124.7171587303817
332.0,98.18745121911248,98.20022985259432,1184.4435495707282,867.8206820630991
333.0,98.19602196751416,98.20837310852332,870.3858636153664,1207.8313689047482
334.0,98.18788308917347,98.19976097542461,1010.2247987977254,1093.7310466111553
335.0,98.19002678326677,98.20139486384008,647.168122927532,1482.2413996237283
336.0,98.15418416265173,98.16501580941501,787.3652648494455,1367.1432323380282
337.0,98.09947724005566,98.10975626595065,473.3519150847662,1705.8320596878837
338.0,98.06348230897223,98.07320328307725,739.3643232048692,1464.0039983330312
339.0,98.06458165407228,98.07375000730902,599.1496907646308,1627.8455591051413
340.0,98.04484785170085,98.05347977112756,672.730800086164,1577.269199913836
341.0,98.00705166452106,98.01517377826993,633.2907712259337,1639.0287462815788
342.0,97.96406337790117,97.97171223689199,497.2164042076416,1796.6762219385942
343.0,97.95337381971663,97.9605951862348,691.8876772303835,1622.7725182945358
344.0,97.93413997263343,97.94098792961901,425.2364697503388,1909.3288334290892
345.0,97.94736853205762,97.95390443044249,498.23852382764517,1855.3148667656292
346.0,97.90198683066372,97.90827809524545,310.12651190923384,2061.4459008294625
347.0,97.97644902657734,97.98256784367223,497.59462864475796,1890.9783520837273
348.0,97.9627343363739,97.96875624879243,711.2540741015564,1693.254423085917
349.0,98.02617455401308,98.032176990705,705.2240759237492,1714.1112080489627
350.0,98.00636444123408,98.01242521022205,602.9452622945844,1830.067439597634
351.0,98.01473424126605,98.02093001520088,856.5055771732491,1588.997684920935
352.0,97.99195936648462,97.99836419029941,825.2672099683281,1631.505518852972
353.0,98.04485067691557,98.05153452662536,1064.2751053676623,1402.5151078809388
354.0,98.06560504152151,98.07263246221959,921.6785882258118,1553.849669921765
355.0,98.08294718182403,98.09037603138528,598.0572423519811,1884.9056707925527
356.0,98.08921108572612,98.09709140866919,937.1385457196078,1551.935254647295
357.0,98.07316687461248,98.08153992804019,1137.1128674557774,1356.7313028417914
358.0,98.08401459507697,98.0929120456537,852.5533427366912,1644.7076049474456
359.0,98.06736035814183,98.076803665738,1066.636695778031,1432.6780715992559
360.0,98.05306026992497,98.06306026992496,1159.3235233858697,1340.6764766141303
361.0,98.09348670994417,98.10404340234801,975.1678149053399,1524.1469524719469
362.0,98.12806863359268,98.13917118301595,1429.373433660038,1067.8875140240987
363.0,98.13106046596106,98.14268741253336,1755.0931687065822,738.7510015909864
364.0,98.1067862195677,98.11890589662464,1253.7624070393192,1235.3113933275838
365.0,98.08978490377456,98.10235605421332,1403.086913183172,1079.875999961362
366.0,98.02331523316593,98.03628781246783,1649.7411037856,825.7871543619771
367.0,97.97702813467635,97.99034428496657,1738.000346906009,728.7898663425916
368.0,97.98008782848764,97.99368300467283,1774.2978302187196,682.4748986025812
369.0,97.98505145625116,97.99885568231635,1720.807225113916,724.6960369802681
370.0,97.97103551502526,97.98497474603731,1717.1481169189071,715.8645849733126
371.0,97.97717612692296,97.99117369023102,1573.1960361174044,846.1392478553078
372.0,98.05064185187605,98.06461993945753,2097.386793488852,307.1217036986217
373.0,98.08746147426137,98.10134265716647,2026.2256139839853,362.3473667445002
374.0,98.14895518142481,98.16266391684309,1738.136600370299,633.435812368398
375.0,98.15500855384306,98.1684726554582,1816.0779259461722,537.4754646471017
376.0,98.1678977131574,98.18104975617183,1764.9778114487585,569.5874917306703
377.0,98.17434682024823,98.18712545373008,1719.5094333210045,595.1507622039153
378.0,98.17050522337352,98.18285636438269,1597.614999891953,696.2776262542834
