ep,tid,dir,hour,period,delta_t,base_hw,eff_hw,s_hold_mean,s_hold_std,hold_mean,hold_std,hold_max,hold_n,gap_dev,penalty,reward
50,179,0,14,off,54.2,360.0,360.0,36.5,0.0,23.3,52.2,59.9,19,1.233,1.233,-1.54
50,180,1,15,off,48.3,360.0,360.0,-18.3,36.2,-48.8,9.9,-23.1,19,0.725,0.725,-1.094
50,181,0,15,off,8.2,360.0,360.0,5.2,25.7,-42.9,29.0,44.6,19,1.011,1.011,-1.345
50,182,1,15,off,33.6,360.0,360.0,-8.7,26.6,35.6,31.4,59.4,19,0.368,0.368,-0.78
50,183,0,15,off,45.0,360.0,360.0,-1.8,35.7,42.5,33.3,59.6,19,0.892,0.892,-1.241
50,184,1,15,off,50.7,360.0,360.0,8.3,30.9,41.9,34.2,59.6,19,0.771,0.771,-1.134
50,185,0,15,off,81.7,360.0,360.0,-14.8,37.5,23.3,33.9,59.7,19,1.344,1.344,-1.638
50,186,1,15,off,-25.6,360.0,360.0,3.2,38.1,5.9,47.2,59.6,19,0.575,0.575,-0.962
50,187,0,15,off,9.7,360.0,360.0,-17.8,34.5,-47.2,20.5,33.6,19,0.895,0.895,-1.244
50,188,1,15,off,-27.2,360.0,360.0,6.5,33.4,34.1,39.7,59.4,19,0.007,0.007,-0.463
50,189,0,15,off,9.6,360.0,360.0,-13.4,30.1,28.2,45.1,59.6,19,0.764,0.764,-1.129
50,190,1,15,off,-89.9,360.0,360.0,-2.4,34.1,-44.0,17.5,6.6,19,0.007,0.007,-0.463
50,191,0,15,off,71.2,360.0,360.0,-10.2,33.4,50.9,26.1,59.9,19,0.925,0.925,-1.27
50,192,1,15,off,-61.0,360.0,360.0,-0.1,30.9,22.1,53.9,59.9,19,0.007,0.007,-0.463
50,193,0,15,off,58.9,360.0,360.0,-13.0,36.2,31.8,26.8,59.0,19,0.883,0.883,-1.233
50,194,1,15,off,-15.8,360.0,360.0,-1.8,29.6,-48.8,15.1,-4.5,19,0.007,0.007,-0.463
50,195,0,15,off,-56.5,360.0,360.0,-49.2,0.0,-45.3,20.6,22.8,19,0.722,0.722,-1.092
50,196,1,15,off,-73.6,360.0,360.0,-24.0,30.7,36.8,38.7,59.7,19,0.364,0.364,-0.777
50,197,0,15,off,-75.3,360.0,360.0,19.4,0.0,19.8,44.7,59.5,19,1.011,1.011,-1.345
50,198,1,15,off,31.9,360.0,360.0,3.3,36.9,31.2,27.1,59.8,19,0.702,0.702,-1.074
50,199,0,15,off,82.9,360.0,360.0,31.2,0.0,44.1,22.9,59.8,19,2.022,2.022,-2.234
50,200,1,16,off,1.8,360.0,360.0,4.3,37.3,-46.6,16.9,5.3,19,1.288,1.288,-1.589
50,201,0,16,off,-51.1,360.0,360.0,-20.9,23.8,-52.6,5.8,-41.7,19,2.133,2.133,-2.331
50,202,1,16,off,83.4,360.0,360.0,30.3,8.0,32.7,45.6,59.8,19,1.898,1.898,-2.125
50,203,0,16,off,91.6,360.0,360.0,-3.9,40.9,22.4,54.0,59.8,19,2.244,2.244,-2.429
50,204,1,16,off,-71.4,360.0,360.0,23.2,0.9,-45.6,21.8,25.0,19,1.162,1.162,-1.478
50,205,0,16,off,-80.5,360.0,360.0,5.7,39.1,-52.4,6.0,-38.9,19,1.129,1.129,-1.449
50,206,1,16,off,18.4,360.0,360.0,-10.9,35.0,41.1,29.9,59.9,19,0.414,0.414,-0.821
50,207,0,16,off,-78.5,360.0,360.0,-9.9,39.5,27.1,39.1,59.5,19,1.183,1.183,-1.497
50,208,1,16,off,-50.3,360.0,360.0,10.8,40.5,39.1,28.3,59.8,19,0.207,0.207,-0.639
50,209,0,16,off,96.6,360.0,360.0,-15.6,33.7,32.8,37.0,60.0,19,2.367,2.367,-2.537
50,210,1,16,off,-6.6,360.0,360.0,39.2,6.3,-28.2,41.1,54.8,19,0.007,0.007,-0.463
50,211,0,16,off,-100.3,360.0,360.0,-14.5,32.6,-51.8,9.1,-18.8,19,1.553,1.553,-1.822
50,212,1,16,off,-23.2,360.0,360.0,45.5,0.0,35.2,44.7,59.8,19,0.007,0.007,-0.463
50,213,0,16,off,30.0,360.0,360.0,5.2,37.0,39.0,42.8,59.9,19,0.74,0.74,-1.107
50,214,1,16,off,-60.5,360.0,360.0,-18.0,34.8,34.8,20.4,55.1,19,0.007,0.007,-0.463
50,215,0,16,off,-5.0,360.0,360.0,5.5,36.6,-50.9,5.6,-36.1,19,0.377,0.377,-0.789
50,216,1,16,off,-45.8,360.0,360.0,1.9,40.0,-14.1,46.1,55.4,19,0.203,0.203,-0.635
50,217,0,16,off,-15.8,360.0,360.0,4.2,35.7,33.3,33.5,59.6,19,0.007,0.007,-0.463
50,218,1,16,off,17.7,360.0,360.0,2.4,40.2,21.9,45.9,59.7,19,0.23,0.23,-0.659
50,219,0,16,off,-84.7,360.0,360.0,-9.1,37.2,39.4,34.7,59.6,19,0.007,0.007,-0.463
50,220,1,17,peak,14.5,360.0,360.0,30.0,11.6,-8.5,46.3,58.3,19,0.188,0.188,-0.622
50,221,0,17,peak,-62.7,360.0,360.0,28.1,0.0,-21.4,44.4,57.4,19,0.007,0.007,-0.463
50,222,1,17,peak,-66.4,360.0,360.0,18.4,0.0,41.1,29.6,59.3,19,0.552,0.552,-0.942
50,223,0,17,peak,-27.1,360.0,360.0,4.9,34.1,33.3,46.3,59.8,19,0.007,0.007,-0.463
50,224,1,17,peak,34.7,360.0,360.0,-14.6,37.5,48.2,16.6,59.5,19,0.782,0.782,-1.144
50,225,0,17,peak,-15.5,360.0,360.0,3.3,32.5,-24.0,38.2,59.5,19,0.234,0.234,-0.663
50,226,1,17,peak,-88.6,360.0,360.0,-11.7,40.4,-21.2,41.7,56.4,19,0.633,0.633,-1.013
50,227,0,17,peak,19.9,360.0,360.0,35.7,0.0,34.1,34.7,59.1,19,0.468,0.468,-0.869
50,228,1,17,peak,21.6,360.0,360.0,-11.1,39.8,34.2,42.6,59.6,19,0.364,0.364,-0.777
50,229,0,17,peak,-5.0,360.0,360.0,15.6,22.5,-18.5,42.2,53.5,19,0.242,0.242,-0.669
50,230,1,17,peak,31.1,360.0,360.0,-8.4,42.5,-38.5,26.8,28.3,19,0.548,0.548,-0.939
50,231,0,17,peak,-36.3,360.0,360.0,31.5,0.8,29.1,46.2,59.9,19,0.007,0.007,-0.463
50,232,1,17,peak,68.3,360.0,360.0,34.1,0.0,39.7,38.3,59.9,19,1.208,1.208,-1.519
50,233,0,17,peak,-75.0,360.0,360.0,32.3,0.0,-52.6,6.0,-37.5,19,0.007,0.007,-0.463
50,234,1,17,peak,-20.5,360.0,360.0,4.3,26.1,-51.8,8.4,-26.2,19,1.541,1.541,-1.812
